-5.571050000000354885e-02,1.170974999999998545e-01
-5.571283300000118288e-02,1.170924999999982674e-01
-5.577083300000396093e-02,1.169763329999966572e-01
-5.577633299999718020e-02,1.169661669999868536e-01
-5.577999999999860847e-02,1.169588329999982079e-01
-5.578966699999909906e-02,1.169409999999970751e-01
-5.579350000000005139e-02,1.169341669999965916e-01
-5.579733300000100371e-02,1.169271670000000540e-01
-5.581883300000356485e-02,1.168868329999952493e-01
-5.582333299999930887e-02,1.168794999999960282e-01
-5.587349999999702277e-02,1.167703329999909556e-01
-5.595433300000252075e-02,1.165481669999905989e-01
-5.601049999999929696e-02,1.163458329999969010e-01
-5.606116700000285391e-02,1.160966669999936585e-01
-5.609333299999974543e-02,1.158403329999941889e-01
-5.610333300000291956e-02,1.155888329999896769e-01
-5.608900000000005548e-02,1.152588329999986172e-01
-5.605616700000126684e-02,1.150188329999934922e-01
-5.600600000000355294e-02,1.147818329999950038e-01
-5.592766699999884850e-02,1.145134999999868342e-01
-5.582650000000199952e-02,1.142551669999960495e-01
-5.573766700000248875e-02,1.140739999999880183e-01
-5.559733300000146983e-02,1.138411669999896958e-01
-5.528833300000002282e-02,1.134326669999978776e-01
-5.483266699999944649e-02,1.129171669999919914e-01
-5.402850000000114505e-02,1.121771669999986898e-01
-4.095183300000115878e-02,1.016178329999917196e-01
-2.832633300000253485e-02,9.275333299999033443e-02
-2.809066700000073524e-02,9.261599999999248212e-02
-2.801600000000092905e-02,9.256216699999697539e-02
-2.795666699999799221e-02,9.250833299999783321e-02
-2.786433300000368263e-02,9.240299999999024294e-02
-2.705650000000048294e-02,9.135683299999186602e-02
-2.472416700000223955e-02,8.887649999999780448e-02
-2.198533300000349300e-02,8.631283299999381597e-02
-2.075983299999961673e-02,8.531883299998810344e-02
-1.964316699999812954e-02,8.414849999999773900e-02
-1.866516700000175888e-02,8.311099999998816656e-02
-1.721433299999830524e-02,8.183033299999920018e-02
-1.486133299999892188e-02,7.995633299999838073e-02
-1.031900000000263162e-02,7.572749999999928150e-02
-1.015933299999716155e-02,7.552983299999027622e-02
-9.981166999999402378e-03,7.524966699999424691e-02
-9.430166999997879884e-03,7.421366699999509819e-02
-9.203499999998143721e-03,7.389766699999711363e-02
-8.127500000000509317e-03,7.266333299999416795e-02
-4.796667000000809367e-03,6.902333299998986149e-02
