9.075000000000000000e+02,4.490000000000000000e+02
9.082944999999999709e+02,4.489330000000000496e+02
9.090049999999999955e+02,4.488550000000000182e+02
9.105300000000000864e+02,4.488519999999999754e+02
9.113060000000000400e+02,4.488170000000000073e+02
9.120930000000000746e+02,4.488160000000000309e+02
9.129130000000000109e+02,4.488770000000000095e+02
9.136535000000000082e+02,4.488310000000000173e+02
9.144950000000000045e+02,4.488629999999999995e+02
9.161019999999999754e+02,4.488770000000000095e+02
9.169769999999999754e+02,4.488559999999999945e+02
9.177084999999999582e+02,4.488750000000000000e+02
9.186035000000000537e+02,4.488860000000000241e+02
9.193280000000000882e+02,4.488979999999999677e+02
9.208754999999999882e+02,4.490400000000000205e+02
9.216509999999999536e+02,4.491100000000000136e+02
9.224350000000000591e+02,4.491109999999999900e+02
9.232340000000000373e+02,4.491120000000000232e+02
9.238745000000000118e+02,4.490900000000000318e+02
9.254830000000000609e+02,4.490950000000000273e+02
9.262205000000000155e+02,4.491050000000000182e+02
9.269484999999999673e+02,4.491109999999999900e+02
9.277329999999999472e+02,4.490979999999999563e+02
9.283289999999999509e+02,4.489689999999999941e+02
9.298345000000000482e+02,4.488509999999999991e+02
9.304730000000000700e+02,4.488059999999999832e+02
9.312349999999999000e+02,4.487929999999999495e+02
9.319454999999999245e+02,4.488249999999999886e+02
9.326404999999999745e+02,4.487660000000000196e+02
9.341730000000000018e+02,4.486879999999999882e+02
9.348034999999999854e+02,4.485899999999999750e+02
9.355099999999999909e+02,4.485149999999999864e+02
9.362995000000000800e+02,4.484790000000000418e+02
9.369524999999999864e+02,4.484710000000000036e+02
9.383165000000000191e+02,4.482419999999999618e+02
9.389710000000000036e+02,4.481970000000000027e+02
9.397060000000000173e+02,4.481129999999999995e+02
9.411794999999999618e+02,4.480640000000000214e+02
9.419164999999999281e+02,4.479820000000000277e+02
9.425939999999999372e+02,4.479830000000000041e+02
9.440289999999999964e+02,4.478860000000000241e+02
9.446850000000000591e+02,4.478799999999999955e+02
9.454610000000000127e+02,4.478789999999999623e+02
9.460955000000000155e+02,4.478829999999999814e+02
9.469009999999999536e+02,4.479490000000000123e+02
9.483519999999999754e+02,4.480570000000000164e+02
9.489904999999999973e+02,4.480579999999999927e+02
9.497844999999999800e+02,4.481659999999999968e+02
9.505069999999999482e+02,4.481460000000000150e+02
9.519354999999999336e+02,4.481510000000000105e+02
9.526520000000000437e+02,4.480819999999999936e+02
9.532235000000000582e+02,4.480919999999999845e+02
9.539239999999999782e+02,4.480510000000000446e+02
9.545634999999999764e+02,4.479590000000000032e+02
9.559264999999999191e+02,4.478620000000000232e+02
9.566520000000000437e+02,4.477359999999999900e+02
9.573434999999999491e+02,4.477169999999999845e+02
9.580010000000000900e+02,4.476580000000000155e+02
9.586870000000000118e+02,4.476440000000000055e+02
9.600540000000000873e+02,4.475819999999999936e+02
9.606920000000000073e+02,4.475519999999999641e+02
9.613094999999999573e+02,4.475079999999999814e+02
9.619859999999999900e+02,4.475069999999999482e+02
9.633789999999999054e+02,4.474950000000000045e+02
9.639880000000000564e+02,4.474839999999999804e+02
9.647355000000000018e+02,4.475350000000000250e+02
9.653780000000000427e+02,4.474710000000000036e+02
9.667939999999999827e+02,4.475960000000000036e+02
9.675149999999999864e+02,4.476980000000000359e+02
9.681929999999999836e+02,4.478110000000000355e+02
9.689610000000000127e+02,4.478850000000000477e+02
9.696270000000000664e+02,4.479089999999999918e+02
9.709979999999999336e+02,4.479139999999999873e+02
9.716315000000000737e+02,4.478919999999999959e+02
9.722364999999999782e+02,4.478950000000000387e+02
9.728514999999999873e+02,4.477810000000000059e+02
9.741680000000000064e+02,4.475789999999999509e+02
9.747364999999999782e+02,4.475130000000000337e+02
9.753469999999999800e+02,4.474220000000000255e+02
9.759470000000000027e+02,4.473479999999999563e+02
9.765439999999999827e+02,4.472259999999999991e+02
9.777794999999999845e+02,4.470489999999999782e+02
9.783625000000000682e+02,4.469080000000000155e+02
9.789649999999999181e+02,4.468539999999999850e+02
9.795674999999999955e+02,4.466779999999999973e+02
9.806145000000000209e+02,4.465310000000000059e+02
9.812304999999998927e+02,4.464830000000000041e+02
9.817899999999999636e+02,4.464259999999999877e+02
9.823854999999999791e+02,4.464160000000000537e+02
9.829819999999999709e+02,4.464340000000000259e+02
9.841820000000000164e+02,4.463119999999999550e+02
9.847794999999999845e+02,4.462849999999999682e+02
9.853959999999999582e+02,4.462309999999999945e+02
9.860000000000000000e+02,4.462110000000000127e+02
9.866140000000000327e+02,4.461830000000000496e+02
9.877519999999999527e+02,4.460859999999999559e+02
9.883425000000000864e+02,4.461299999999999955e+02
9.889085000000000036e+02,4.461090000000000373e+02
9.894560000000000173e+02,4.460779999999999745e+02
9.906419999999999391e+02,4.460900000000000318e+02
9.912069999999999936e+02,4.460939999999999941e+02
9.917855000000000700e+02,4.461560000000000059e+02
9.930025000000000546e+02,4.462759999999999536e+02
9.935269999999999300e+02,4.462700000000000387e+02
9.940989999999999327e+02,4.462980000000000018e+02
9.953385000000000673e+02,4.463330000000000268e+02
9.959885000000000446e+02,4.463220000000000027e+02
9.965194999999999936e+02,4.463469999999999800e+02
9.970895000000000437e+02,4.463089999999999691e+02
9.976189999999999145e+02,4.463019999999999641e+02
