Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,dlat,dlon,d2lat,d2lon,d3lat,d3lon,d4lat,d4lon
119,19:58:12,32.70297,-117.234631,19:58:15.81,4.789351851851863,32.703241667,-117.233453333,0.00026476699999733455,0.001177666999993221,600.57,434.0,48.317,10.95,625.0,445.0,4.009985697375266e-05,-6.959684914781641e-06,1.59818537000571e-05,-1.7314030325420422e-05,-9.506055189403529e-05,-4.786755008902042e-05,-0.00024878067198990045,0.00015102026752868172
131,19:58:12,32.70297,-117.234631,19:58:16.32,5.301136363636378,32.703250167,-117.233457833,0.0002732669999971904,0.0011731669999903716,591.37,434.0,48.117,10.35,615.0,444.0,3.47897198263652e-05,-1.338444556635331e-05,-6.449043391599401e-06,-2.836320583425523e-06,-2.502541166970053e-05,2.3910557460002005e-05,0.00013430987647273731,2.837272333503628e-07
138,19:58:12,32.70297,-117.234631,19:58:16.64,5.619318181818199,32.703264833,-117.233463,0.0002879329999956326,0.0011679999999927304,586.0,434.0,48.0,10.0,610.0,444.0,3.351451648722463e-05,-1.2364659546512517e-05,-1.0692046292556314e-05,3.905516495285048e-06,1.7208062895939242e-05,-3.686999328311513e-06,8.733063759320335e-05,-5.959333695830941e-05
153,19:58:17,32.70297,-117.234631,19:58:17.26,6.233796296296318,32.7032705,-117.233466,0.0002935999999991168,0.0011649999999860938,575.17,434.21,48.0,10.208,599.0,444.0,1.9012334757009005e-05,-9.133558413325273e-06,3.6127275852902886e-05,-2.7879738835920414e-05,1.6991352221407125e-05,-8.09683412840556e-06,-0.00031565515177116787,0.00018978314835352156
160,19:58:17,32.70297,-117.234631,19:58:17.52,6.4930555555555785,32.7032765,-117.233468833,0.0002995999999981791,0.0011621669999897222,570.11,434.31,48.0,10.306,594.0,445.0,3.491208790089263e-05,-1.9986478003685294e-05,3.4056534338864355e-05,-2.520635846299525e-05,-9.933487643680973e-05,6.265085761993448e-05,-0.0002691795512537565,0.00014699056055673834
166,19:58:17,32.70297,-117.234631,19:58:17.74,6.715277777777802,32.7032865,-117.233475,0.0003095999999942478,0.0011559999999946058,565.78,434.39,48.0,10.389,590.0,445.0,3.728571427516711e-05,-2.2415528554679647e-05,-5.41745037984532e-06,-1.3145651614070978e-06,-0.00012496068197631458,7.133573266497831e-05,8.361930197729966e-06,-2.027880604276083e-05
180,19:58:17,32.70297,-117.234631,19:58:18.26,7.2337962962963225,32.7032965,-117.233480167,0.00031959999999742195,0.0011508329999969646,555.67,434.58,48.0,10.583,580.0,445.0,1.4999142864878263e-05,-1.146278571033995e-05,-6.484959216057116e-06,-8.095778407127658e-06,2.901031148793042e-05,-1.099837524676072e-05,4.2986928186220874e-05,2.7322775448775555e-05
187,19:58:17,32.70297,-117.234631,19:58:18.52,7.493055555555583,32.703299833,-117.233483333,0.00032293299999963665,0.0011476669999979094,550.61,434.68,48.0,10.681,575.0,445.0,1.8048857133428253e-05,-1.7349329690863422e-05,5.063705793857714e-06,-1.0677621024993372e-05,7.234701860955138e-06,2.0210675516809026e-05,-9.579966021956682e-05,8.226907509420548e-05
193,19:58:17,32.70297,-117.234631,19:58:18.74,7.715277777777806,32.703304833,-117.233488167,0.0003279329999941183,0.001142832999988741,546.28,434.76,48.0,10.764,570.0,446.0,1.789803407554143e-05,-1.7431159116847996e-05,-4.3527770845195467e-07,-4.3984335549733904e-07,-1.630325877582774e-05,3.12338937021806e-05,-7.594038706756566e-05,1.629616357777223e-05
209,19:58:17,32.70297,-117.234631,19:58:19.33,8.307870370370393,32.703308167,-117.233491667,0.00033126699999996845,0.0011393329999975776,534.72,434.99,48.0,10.986,559.0,446.0,1.802476499721136e-05,-1.7804969995865484e-05,3.2442402271610715e-06,-5.375579726434035e-06,-1.3928478493170114e-05,-1.1744487595177387e-05,2.3023620207777262e-05,-2.8215413062102236e-05
218,19:58:17,32.70297,-117.234631,19:58:19.67,8.64120370370372,32.7033165,-117.233499833,0.0003395999999966648,0.0011311669999969354,527.49,434.89,48.32,11.107,552.0,446.0,1.9674374993173085e-05,-2.0486475004944022e-05,-5.174398126513229e-06,-9.930802512805458e-06,-2.688404958762694e-06,-1.2841386774321735e-05,5.657296582587066e-05,5.078474392780271e-05
233,19:58:17,32.70297,-117.234631,19:58:20.22,9.196759259259265,32.7033225,-117.2335075,0.0003455999999957271,0.0011234999999913953,515.29,434.69,48.92,11.307,540.0,446.0,7.426350002148838e-06,-2.775014999869662e-05,1.4227886250341104e-05,-1.6301682586694448e-05,4.990096978028271e-05,6.544221306078549e-05,-0.00021979714760495935,0.00012021688253341538
238,19:58:17,32.70297,-117.234631,19:58:20.41,9.381944444444446,32.703323667,-117.2335135,0.00034676699999636185,0.001117499999992333,511.23,434.63,49.12,11.373,536.0,446.0,1.2300300001235687e-05,-3.096818181092019e-05,2.4393303981377472e-05,5.647641031905545e-07,-1.0213194722810002e-05,8.64272161737768e-05,-0.00031391257428193376,-7.404256725550116e-05
244,19:58:17,32.70297,-117.234631,19:58:20.63,9.604166666666664,32.703328,-117.23352,0.0003510999999960518,0.001110999999994533,506.35,434.55,49.36,11.453,531.0,446.0,1.7207427282334934e-05,-2.6058109106425094e-05,4.761985028644755e-06,1.8530386554712868e-05,-7.711716748729889e-05,2.001022325504723e-05,-6.046636339994802e-05,-0.0002752370538907591
249,19:58:17,32.70297,-117.234631,19:58:20.81,9.789351851851846,32.703330833,-117.233524333,0.0003539329999995289,0.0011066669999877377,502.28,434.48,49.56,11.52,527.0,446.0,1.5416423315987965e-05,-2.3176701197452935e-05,-7.786908981348612e-06,1.2847854167251855e-05,-5.1184778913175905e-05,-2.7311543785905722e-05,0.00012850638970213492,-0.0001961821893153555
265,19:58:17,32.70297,-117.234631,19:58:21.5,10.48295454545453,32.703341833,-117.233539833,0.00036493300000017825,0.0010911669999984497,489.27,434.27,50.2,11.733,514.0,446.0,1.4911096778778235e-05,-2.1310130850303924e-05,-2.182861176897309e-07,2.6700051642654952e-06,7.99817820068057e-06,-9.187298761101843e-06,5.1494606793447166e-05,1.8108458891910843e-05
290,19:58:22,32.70297,-117.234631,19:58:22.52,11.493055555555525,32.7033555,-117.233559833,0.00037859999999767524,0.0010711669999921014,468.93,433.79,50.714,12.143,494.0,446.0,1.5441219447207276e-05,-1.864422110787545e-05,3.5743248295173567e-06,1.4607943956281373e-06,1.0244944927166033e-05,-2.6966430916928444e-06,-1.3140713982416168e-05,8.571687365798059e-06
317,19:58:22,32.70297,-117.234631,19:58:23.52,12.493055555555506,32.703372833,-117.233577333,0.0003959330000000705,0.001053666999993652,446.94,432.63,49.171,12.914,472.0,446.0,2.2034552630619366e-05,-1.835009839912965e-05,2.0244627245219687e-05,-2.7203778824990424e-06,-1.8107131966469966e-05,7.999523144657218e-06,-0.00010874672825474476,3.972037699870418e-05
336,19:58:22,32.70297,-117.234631,19:58:24.22,13.196759259259196,32.703390667,-117.233590667,0.00041376699999773336,0.0010403329999917332,431.47,431.81,48.086,13.457,456.0,445.0,4.304087764174405e-05,-2.1757215775208318e-05,-9.719175924551205e-06,8.94078318860409e-06,-0.00013444395053442945,5.032365686968383e-05,0.00010900652168069038,-4.3454043050704285e-05
341,19:58:22,32.70297,-117.234631,19:58:24.41,13.381944444444377,32.7033995,-117.233594833,0.00042260000000027276,0.0010361669999952028,427.4,431.6,47.8,13.6,451.0,445.0,3.931265454843477e-05,-1.942985454622811e-05,-3.909299762137051e-05,1.9904839199672343e-05,-0.00010088878258887265,3.72279342452869e-05,0.0004081536375444352,-0.00015897553601006706
347,19:58:22,32.70297,-117.234631,19:58:24.63,13.604166666666595,32.703406,-117.233598333,0.0004290999999980727,0.0010326669999898286,422.51,431.34,47.457,13.771,446.0,445.0,2.5569163632352702e-05,-1.3049999996119985e-05,-4.611809919917638e-05,2.2316921952540632e-05,5.0333553924578875e-05,-2.1635598336057233e-05,0.00046378358068835716,-0.0001741541554261831
352,19:58:22,32.70297,-117.234631,19:58:24.81,13.789351851851777,32.703410167,-117.233600333,0.0004332669999982386,0.001030666999994878,418.44,431.13,47.171,13.914,442.0,445.0,1.9455875188553826e-05,-9.903721783141302e-06,-2.4151004178466844e-05,1.3296445297103552e-05,0.00010277543096220759,-3.988455594740704e-05,0.00016674907695926678,-5.4389848233537416e-05
366,19:58:22,32.70297,-117.234631,19:58:25.33,14.307870370370285,32.703415833,-117.233604167,0.0004389329999980873,0.0010268329999973957,408.97,430.8,45.981,14.0,432.0,445.0,1.9797633539995856e-05,-8.371621128231387e-06,6.132634829145877e-06,5.429635001581601e-06,2.0188555514339916e-05,-3.980873682725819e-06,-0.00010860458588985774,3.284271057143459e-05
375,19:58:22,32.70297,-117.234631,19:58:25.67,14.641203703703612,32.703424333,-117.233607167,0.00044743299999794317,0.0010238329999907592,403.22,430.63,45.148,14.0,426.0,445.0,2.3014744314799458e-05,-6.0314136259080305e-06,4.6730950277299485e-06,6.50071251174171e-06,-5.1550940140642785e-06,-8.333260404057573e-07,-4.549952023196327e-05,3.748286640916607e-06
391,19:58:22,32.70297,-117.234631,19:58:26.33,15.318452380952282,32.7034365,-117.233607167,0.0004595999999992273,0.0010238329999907592,393.0,430.33,43.667,14.0,415.0,444.0,1.9329550599740393e-05,-2.344209432336101e-06,1.1338744927644206e-07,3.682898347256274e-07,6.041579454409091e-06,-6.130222816939701e-06,6.438227381004921e-06,2.263130917636978e-06
398,19:58:22,32.70297,-117.234631,19:58:26.67,15.651785714285614,32.703443167,-117.233608333,0.0004662670000001867,0.0010226669999866544,388.53,430.2,43.019,14.0,410.0,444.0,2.027868182380288e-05,-3.0542434177993464e-06,4.223026378273022e-06,-1.1952870413589697e-06,6.531549181412954e-06,-3.7213854432299973e-06,-5.979664717086435e-06,5.87936745448737e-06
439,19:58:27,32.70297,-117.234631,19:58:28.26,17.23379629629623,32.703477333,-117.233609833,0.0005004329999991342,0.0010211669999904416,362.33,429.44,39.222,14.0,382.0,443.0,3.728817938358211e-05,2.0736449017262105e-06,-2.8972209145025876e-05,1.9554954990606112e-07,-5.88617741023405e-05,-4.534893094381868e-06,0.00013817968141591243,8.375353234127573e-06
446,19:58:27,32.70297,-117.234631,19:58:28.52,17.493055555555497,32.703487667,-117.233609167,0.0005107669999944164,0.0010218329999958087,357.86,429.31,38.574,14.0,377.0,443.0,2.8089098902662774e-05,1.994934056366495e-06,-4.584203854829689e-05,-1.2101918878599394e-06,-1.541029293018585e-05,-1.9858110584598654e-06,0.0002222915772725916,2.0068756972465157e-05
452,19:58:27,32.70297,-117.234631,19:58:28.74,17.715277777777725,32.703491667,-117.233608833,0.0005147669999985283,0.0010221669999879168,354.03,429.2,38.019,14.0,373.0,443.0,1.5928670467351194e-05,1.5533181613688364e-06,-3.980768160188894e-05,-9.969433318588544e-07,4.4405550978736396e-05,4.423738123739755e-06,0.0001905270779592728,2.1656916405000716e-05
468,19:58:27,32.70297,-117.234631,19:58:29.33,18.307870370370335,32.703497833,-117.233607833,0.0005209329999971146,0.001023166999999603,344.86,428.82,36.821,14.0,363.0,443.0,1.5907124995830427e-05,2.527500002251406e-06,1.3767471128072141e-05,7.098695452358358e-06,3.303320072310376e-05,5.901725263656457e-06,-9.736462670138256e-05,-1.9939321043139857e-05
477,19:58:27,32.70297,-117.234631,19:58:29.67,18.641203703703678,32.703504167,-117.233606833,0.0005272669999953905,0.0010241669999970782,341.0,428.5,36.5,14.0,359.0,442.0,2.3084499996883236e-05,5.916499993929738e-06,1.402075000289159e-05,7.6109999847774555e-06,-1.4079259652463166e-05,-4.950982148135115e-06,-9.074814376101888e-05,-1.9623902805259094e-05
495,19:58:27,32.70297,-117.234631,19:58:30.33,19.307870370370363,32.703525,-117.233599,0.0005480999999960545,0.0010319999999950369,333.29,427.86,35.857,14.0,351.0,442.0,2.241649999845598e-05,7.5824999967717514e-06,-1.5150884801313342e-05,-4.340182441169445e-06,-7.125705672238404e-06,-7.879581114881325e-07,0.00011646410631441323,4.926980911105217e-05
504,19:58:27,32.70297,-117.234631,19:58:30.67,19.641203703703706,32.703531,-117.233597167,0.0005540999999951168,0.0010338329999939333,329.43,427.54,35.536,14.0,347.0,442.0,1.5008057597405906e-05,4.995908775476464e-06,-1.1420828936381412e-05,-1.7463658904267975e-06,4.9367958989913674e-05,2.2806190434876908e-05,7.09940653657435e-05,2.4229393759123297e-05
519,19:58:27,32.70297,-117.234631,19:58:31.27,20.255681818181838,32.703536833,-117.233594667,0.0005599329999981251,0.0010363329999876214,323.0,427.0,35.0,14.0,340.0,441.0,2.022900422154225e-05,1.0734493169228202e-05,6.216059689445158e-05,2.9286815022210478e-05,-1.856881584183612e-05,-1.5038349660838357e-05,-0.0004659683969328032,-0.00020425388400655423
524,19:58:27,32.70297,-117.234631,19:58:31.5,20.48295454545457,32.703542333,-117.233591667,0.0005654329999984498,0.001039332999994258,320.86,426.82,34.821,14.0,338.0,441.0,3.886740000353826e-05,1.90674000066335e-05,4.631368134060438e-05,2.035959075962077e-05,-0.00015434626422287467,-7.34521406857992e-05,-0.00028614922880073755,-0.00010863222528374031
529,19:58:27,32.70297,-117.234631,19:58:31.73,20.710227272727305,32.7035545,-117.233586,0.0005775999999997339,0.0010449999999906368,318.71,426.64,34.643,14.0,336.0,441.0,4.1280677558181204e-05,1.9988852605419723e-05,-7.996795934129812e-06,-4.100521653153748e-06,-0.00014863664711490236,-6.441663388072172e-05,0.00013534222588154266,7.611875397273335e-05
542,19:58:32,32.70297,-117.234631,19:58:32.26,21.233796296296344,32.703561333,-117.2335815,0.0005844330000002174,0.0010494999999934862,313.14,426.18,34.179,14.0,330.0,440.0,1.4641097839575767e-05,8.005915202077048e-06,2.3132339671729513e-05,1.4287994679488753e-05,5.516586351491376e-05,1.9295369764235182e-05,-0.00015609044401418578,-0.00010451461762389918
549,19:58:32,32.70297,-117.234631,19:58:32.52,21.49305555555561,32.703565333,-117.2335795,0.0005884329999972238,0.0010514999999884367,310.44,425.93,33.884,13.983,327.0,440.0,3.0140109878312943e-05,1.6482708792567562e-05,3.6883881546352184e-05,1.7258755500464475e-05,-5.5313191424090335e-05,-4.1744706450301245e-05,-0.0003102088341601221,-0.00014554025386082265
555,19:58:32,32.70297,-117.234631,19:58:32.74,21.71527777777784,32.703574833,-117.233574167,0.0005979329999945548,0.0010568329999927073,308.75,425.74,33.537,13.934,326.0,440.0,3.397499999369943e-05,1.737752144056234e-05,3.953041622174243e-06,-2.1518183769758354e-06,-0.00010216759962569235,-5.69631679223209e-05,-8.74117437732994e-05,-1.2798473176170816e-05
569,19:58:32,32.70297,-117.234631,19:58:33.26,22.233796296296372,32.703581833,-117.233573167,0.0006049329999981978,0.0010578329999901825,304.82,425.27,32.727,13.818,321.0,439.0,1.9928571428501525e-05,8.786571433867015e-06,6.657195436558668e-06,5.073114596184962e-06,1.8465965304091137e-06,3.7720822566507473e-06,-3.44984447126954e-05,-2.9219712179900752e-05
576,19:58:32,32.70297,-117.234631,19:58:33.52,22.49305555555564,32.703587833,-117.23357,0.0006109329999972601,0.0010609999999928732,302.85,425.04,32.322,13.76,319.0,439.0,2.602908790624056e-05,1.2907186834057276e-05,6.69927785589946e-06,4.733802230481206e-06,-3.757301434133151e-05,-2.2774951691387225e-05,-0.00011135481936287706,-6.813916148402676e-05
582,19:58:32,32.70297,-117.234631,19:58:33.74,22.715277777777867,32.703594167,-117.233567,0.000617266999995536,0.0010639999999995098,301.17,424.84,31.975,13.711,317.0,439.0,2.4311857137501985e-05,1.1833428594342898e-05,-8.837963218905404e-06,-4.416093464177694e-06,-5.4567624775799165e-05,-3.139193216968409e-05,-4.363013023884221e-05,-2.0448686265024217e-05
603,19:58:32,32.70297,-117.234631,19:58:34.52,23.493055555555667,32.703601667,-117.233562333,0.0006247669999979166,0.0010686669999984133,295.26,424.15,30.76,13.537,311.0,438.0,1.441506278837975e-05,9.530639906221678e-06,-9.493446767848308e-06,-2.2016337985036104e-06,9.108972104775411e-07,2.5956767618657078e-06,5.241596045925115e-05,3.184203799484253e-05
655,19:58:32,32.70297,-117.234631,19:58:36.5,25.479166666666835,32.7036545,-117.2335255,0.0006775999999959481,0.0011054999999942083,280.65,422.43,27.752,13.107,295.0,436.0,1.1946625504441846e-05,9.007832434650836e-06,1.2097016611809513e-06,1.6782146976903341e-06,9.091319639839631e-06,5.706100201614183e-06,-1.5554804448681998e-06,-1.067364849172436e-06
676,19:58:37,32.70297,-117.234631,19:58:37.33,26.307870370370562,32.703659333,-117.233521333,0.0006824329999943757,0.0011096669999943742,275.86,421.92,26.619,12.924,289.0,435.0,1.3797143433204621e-05,1.1069881018417344e-05,1.0023886460017362e-05,7.704444076781559e-06,5.8402515870525165e-06,3.910986076524203e-06,-8.03809839594629e-06,-5.064191602819278e-06
685,19:58:37,32.70297,-117.234631,19:58:37.67,26.641203703703905,32.703665,-117.233516833,0.0006880999999978599,0.0011141669999972237,274.57,421.84,26.19,12.838,288.0,435.0,1.8183023398811336e-05,1.4337402718228958e-05,1.13276166969345e-05,8.557484182984384e-06,2.6091506801464077e-06,1.8343608187849055e-06,-8.900539375228439e-06,-5.813569445240827e-06
735,19:58:37,32.70297,-117.234631,19:58:39.52,28.49305555555581,32.703710833,-117.233481667,0.0007339329999993538,0.001149332999986541,267.43,421.36,23.81,12.362,279.0,434.0,2.033269218032301e-05,1.7375121200605625e-05,2.7639036498298936e-06,4.498075207241256e-06,-5.717328147544275e-06,-4.648521610911401e-06,-2.7659411526080814e-06,-2.3589734451473603e-06
805,19:58:42,32.70297,-117.234631,19:58:42.33,31.307870370370672,32.703749167,-117.233439667,0.0007722669999949971,0.001191332999994188,260.24,421.0,20.992,11.496,271.0,432.0,3.49713873169788e-05,4.226312322228769e-05,-1.8005408052721212e-05,-1.9096579588600578e-05,-6.099574039881686e-06,-6.403455016253509e-06,1.5338720346282523e-05,1.6483965875974404e-05
814,19:58:42,32.70297,-117.234631,19:58:42.67,31.641203703704015,32.703761667,-117.2334245,0.0007847669999989648,0.0012064999999950032,259.74,421.0,20.709,11.354,270.0,432.0,2.805355843085288e-05,3.4794766306681026e-05,-1.9988112666866917e-05,-2.1152951835230842e-05,-3.7583101190234527e-07,-2.3350647191509992e-07,1.591680884086504e-05,1.670470065534032e-05
837,19:58:42,32.70297,-117.234631,19:58:43.52,32.49305555555589,32.703765,-117.233418167,0.0007880999999940741,0.001212832999996749,258.47,421.0,19.984,10.992,268.0,432.0,1.269283217351691e-05,1.950139130395441e-05,-8.177657531520823e-06,-8.430309892544792e-06,1.04521159900474e-05,1.0066704813952266e-05,6.392541554014604e-06,7.192601897080232e-06
864,19:58:42,32.70297,-117.234631,19:58:44.52,33.49305555555592,32.703788,-117.2333845,0.0008110999999999535,0.001246499999993489,256.98,421.0,19.134,10.567,267.0,432.0,1.608350000026305e-05,2.225000000066692e-05,-1.7313218133969138e-06,-4.078883503457259e-06,9.427256675672426e-06,1.1508364840880796e-05,-1.2441196967681428e-06,1.744549189793201e-06
891,19:58:42,32.70297,-117.234631,19:58:45.52,34.49305555555595,32.703797167,-117.233373667,0.0008202669999946011,0.0012573329999980842,255.5,421.0,18.283,10.142,265.0,431.0,9.230188546722985e-06,1.1343624297039659e-05,1.0676855819824561e-05,1.4586419789217453e-05,7.963876596511045e-06,1.3555803193538766e-05,-1.7187827897621413e-05,-2.2558658962105866e-05
911,19:58:42,32.70297,-117.234631,19:58:46.32,35.30113636363678,32.703804667,-117.233364167,0.0008277669999969817,0.00126683299998831,255.75,421.09,18.564,9.812,265.0,431.0,2.9305055258543053e-05,3.9777287789011326e-05,1.4210207111470716e-05,2.220412825349278e-05,-1.6193256653903485e-05,-2.0741064656106796e-05,-1.8190872862390138e-05,-2.6592282122186824e-05
918,19:58:42,32.70297,-117.234631,19:58:46.64,35.619318181818606,32.7038165,-117.233348,0.0008395999999990522,0.0012829999999866004,256.23,421.15,18.923,9.6923,266.0,431.0,3.2494409158788655e-05,4.521573317928216e-05,6.481242356564805e-06,1.1825130781559233e-05,-2.051498933314886e-05,-2.7216480984129202e-05,-1.2390622193519603e-05,-1.6726509987072086e-05
960,19:58:47,32.70297,-117.234631,19:58:48.26,37.23379629629677,32.7038305,-117.233320833,0.0008535999999992328,0.0013101669999997512,259.1,421.51,21.077,8.9744,270.0,430.0,1.3938619103264546e-05,2.1158947740992744e-05,4.293513606460545e-06,1.2147840275001791e-05,-3.075481235717955e-05,-2.452678310362475e-05,-1.9139409673162575e-05,-3.9915717709348116e-05
967,19:58:47,32.70297,-117.234631,19:58:48.52,37.49305555555603,32.703834333,-117.233315167,0.0008574330000001851,0.0013158329999924945,259.58,421.57,21.436,8.8547,270.0,430.0,1.5709005482444395e-05,2.5434494505614802e-05,-4.903952080120492e-06,4.759602416112687e-06,-3.624965377041523e-05,-3.6606468329147755e-05,2.6944787303092137e-05,2.375160336292139e-06
973,19:58:47,32.70297,-117.234631,19:58:48.74,37.71527777777826,32.703838,-117.233308833,0.0008610999999945079,0.0013221669999978758,259.99,421.62,21.744,8.7521,271.0,430.0,1.2384460209346375e-05,2.425755683666919e-05,-1.3106804923121633e-05,-4.91973583700525e-06,-2.109255647551439e-05,-2.6751372650520463e-05,6.36426832113246e-05,5.299302017933283e-05
989,19:58:47,32.70297,-117.234631,19:58:49.33,38.30787037037087,32.703838833,-117.233301167,0.0008619329999959291,0.0013298329999997804,261.09,421.76,22.564,8.4786,272.0,430.0,7.546687503605463e-06,2.1937094984813936e-05,-6.061469246275722e-07,5.784674623540385e-06,9.408976898937033e-06,1.8313274765202065e-05,-2.147308995780345e-06,3.2720404186820784e-05
998,19:58:47,32.70297,-117.234631,19:58:49.67,38.641203703704214,32.7038425,-117.233292167,0.0008655999999973574,0.0013388329999912685,261.7,421.84,23.026,8.3248,273.0,430.0,8.761687500537761e-06,2.568415498405488e-05,3.3907555706626044e-07,1.1935896191468048e-05,-1.360288997291949e-06,2.1096415849457418e-05,-2.68313678200974e-05,-2.1132374068677597e-05
1014,19:58:47,32.70297,-117.234631,19:58:50.26,39.23379629629682,32.703845333,-117.233278333,0.000868432999993729,0.001352666999991925,262.79,421.97,23.846,8.0513,275.0,430.0,5.479836575362877e-06,3.348916073372694e-05,-4.887453104899413e-06,2.722160884831892e-05,-1.149095121842531e-05,-2.2485485303544183e-05,8.81635764072854e-07,-0.000144964151977109
1021,19:58:47,32.70297,-117.234631,19:58:50.52,39.49305555555609,32.703846833,-117.2332685,0.0008699329999970473,0.001362499999999045,264.75,422.06,24.207,7.9407,277.0,430.0,4.2865219885262346e-06,4.214032418662847e-05,-8.169570135987933e-06,1.5915820655763193e-05,-9.223306564662119e-06,-6.816962886078119e-05,1.9759872064632077e-05,-8.965136171304905e-05
1027,19:58:47,32.70297,-117.234631,19:58:50.74,39.71527777777832,32.7038475,-117.233258333,0.0008705999999989444,0.0013726669999982732,267.37,422.15,24.519,7.8519,280.0,430.0,1.7916742819167704e-06,4.235280128551483e-05,-9.564662826908279e-06,-3.911383603362598e-06,-2.734463372045642e-06,-7.16047429633449e-05,2.4858264244075878e-05,9.237576153885905e-06
1045,19:58:47,32.70297,-117.234631,19:58:51.5,40.48295454545511,32.703845667,-117.233234833,0.000868767000000048,0.0013961669999957849,275.24,422.41,25.452,7.5852,288.0,430.0,-1.14291118393341e-06,2.644155710181421e-05,-2.266698626997752e-06,-1.2159056921916523e-05,4.835022315463515e-06,9.787983350849253e-07,3.527840082938648e-06,5.267559087662538e-05
1070,19:58:52,32.70297,-117.234631,19:58:52.52,41.49305555555615,32.703846167,-117.233213667,0.0008692669999987856,0.001417332999992027,286.16,422.79,26.748,7.2148,300.0,430.0,-1.3644766870962721e-06,2.5546486596042528e-05,-3.5916844770971515e-06,4.409742635950966e-06,-1.778542904387868e-08,-1.4674710220414225e-06,-8.15800664846648e-06,3.109221373072413e-06
