Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,lat_int,lon_int
0,19:53:32,32.70297,-117.234631,19:53:36.0,0.0,,,,,593.0,425.0,16.0,8.0,601.0,433.0,0.00048009999999720776,0.0017688329999998587
1,19:53:32,32.70297,-117.234631,19:53:36.01,0.012345679012345678,,,,,592.95,425.01,15.995,8.0051,601.0,433.0,0.00048009999999720776,0.0017688329999998587
2,19:53:32,32.70297,-117.234631,19:53:36.02,0.024691358024691357,,,,,592.91,425.01,15.99,8.0103,601.0,433.0,0.00048009999999720776,0.0017688329999998587
3,19:53:32,32.70297,-117.234631,19:53:36.04,0.037037037037037035,,,,,592.86,425.02,15.985,8.0154,601.0,433.0,0.00048009999999720776,0.0017688329999998587
4,19:53:32,32.70297,-117.234631,19:53:36.05,0.04938271604938271,,,,,592.82,425.02,15.979,8.0205,601.0,433.0,0.00048009999999720776,0.0017688329999998587
5,19:53:32,32.70297,-117.234631,19:53:36.06,0.06172839506172839,,,,,592.77,425.03,15.974,8.0256,601.0,433.0,0.00048009999999720776,0.0017688329999998587
6,19:53:32,32.70297,-117.234631,19:53:36.07,0.07407407407407407,,,,,592.72,425.03,15.969,8.0308,601.0,433.0,0.00048009999999720776,0.0017688329999998587
7,19:53:32,32.70297,-117.234631,19:53:36.09,0.08641975308641975,,,,,592.68,425.04,15.964,8.0359,601.0,433.0,0.00048009999999720776,0.0017688329999998587
8,19:53:32,32.70297,-117.234631,19:53:36.1,0.09876543209876543,,,,,592.63,425.04,15.959,8.041,601.0,433.0,0.00048009999999720776,0.0017688329999998587
9,19:53:32,32.70297,-117.234631,19:53:36.11,0.1111111111111111,,,,,592.58,425.05,15.954,8.0462,601.0,433.0,0.00048009999999720776,0.0017688329999998587
10,19:53:32,32.70297,-117.234631,19:53:36.12,0.12345679012345678,,,,,592.54,425.05,15.949,8.0513,601.0,433.0,0.00048009999999720776,0.0017688329999998587
11,19:53:32,32.70297,-117.234631,19:53:36.14,0.13580246913580246,,,,,592.49,425.06,15.944,8.0564,600.0,433.0,0.00048009999999720776,0.0017688329999998587
12,19:53:32,32.70297,-117.234631,19:53:36.15,0.14814814814814814,,,,,592.45,425.06,15.938,8.0615,600.0,433.0,0.00048009999999720776,0.0017688329999998587
13,19:53:32,32.70297,-117.234631,19:53:36.16,0.16049382716049382,,,,,592.4,425.07,15.933,8.0667,600.0,433.0,0.00048009999999720776,0.0017688329999998587
14,19:53:32,32.70297,-117.234631,19:53:36.17,0.1728395061728395,,,,,592.35,425.07,15.928,8.0718,600.0,433.0,0.00048009999999720776,0.0017688329999998587
15,19:53:32,32.70297,-117.234631,19:53:36.19,0.18518518518518517,,,,,592.31,425.08,15.923,8.0769,600.0,433.0,0.00048009999999720776,0.0017688329999998587
16,19:53:32,32.70297,-117.234631,19:53:36.2,0.19753086419753085,,,,,592.26,425.08,15.918,8.0821,600.0,433.0,0.00048009999999720776,0.0017688329999998587
17,19:53:32,32.70297,-117.234631,19:53:36.21,0.20987654320987653,,,,,592.22,425.09,15.913,8.0872,600.0,433.0,0.00048009999999720776,0.0017688329999998587
18,19:53:32,32.70297,-117.234631,19:53:36.22,0.2222222222222222,,,,,592.17,425.09,15.908,8.0923,600.0,433.0,0.00048009999999720776,0.0017688329999998587
19,19:53:32,32.70297,-117.234631,19:53:36.23,0.2345679012345679,,,,,592.12,425.1,15.903,8.0974,600.0,433.0,0.00048009999999720776,0.0017688329999998587
20,19:53:32,32.70297,-117.234631,19:53:36.25,0.24691358024691357,,,,,592.08,425.1,15.897,8.1026,600.0,433.0,0.00048009999999720776,0.0017688329999998587
21,19:53:32,32.70297,-117.234631,19:53:36.26,0.25925925925925924,,,,,592.03,425.11,15.892,8.1077,600.0,433.0,0.00048009999999720776,0.0017688329999998587
22,19:53:32,32.70297,-117.234631,19:53:36.27,0.2716049382716049,,,,,591.98,425.11,15.887,8.1128,600.0,433.0,0.00048009999999720776,0.0017688329999998587
23,19:53:32,32.70297,-117.234631,19:53:36.28,0.2839506172839506,,,,,591.94,425.12,15.882,8.1179,600.0,433.0,0.00048009999999720776,0.0017688329999998587
24,19:53:32,32.70297,-117.234631,19:53:36.3,0.2962962962962963,,,,,591.89,425.12,15.877,8.1231,600.0,433.0,0.00048009999999720776,0.0017688329999998587
25,19:53:32,32.70297,-117.234631,19:53:36.31,0.30864197530864196,,,,,591.85,425.13,15.872,8.1282,600.0,433.0,0.00048009999999720776,0.0017688329999998587
26,19:53:32,32.70297,-117.234631,19:53:36.32,0.32098765432098764,,,,,591.8,425.13,15.867,8.1333,600.0,433.0,0.00048009999999720776,0.0017688329999998587
27,19:53:32,32.70297,-117.234631,19:53:36.33,0.3333333333333333,,,,,591.75,425.14,15.862,8.1385,600.0,433.0,0.00048009999999720776,0.0017688329999998587
28,19:53:32,32.70297,-117.234631,19:53:36.35,0.345679012345679,,,,,591.71,425.14,15.856,8.1436,600.0,433.0,0.00048009999999720776,0.0017688329999998587
29,19:53:32,32.70297,-117.234631,19:53:36.36,0.35802469135802467,,,,,591.66,425.15,15.851,8.1487,600.0,433.0,0.00048009999999720776,0.0017688329999998587
30,19:53:32,32.70297,-117.234631,19:53:36.37,0.37037037037037035,,,,,591.62,425.15,15.846,8.1538,600.0,433.0,0.00048009999999720776,0.0017688329999998587
31,19:53:32,32.70297,-117.234631,19:53:36.38,0.38271604938271603,,,,,591.57,425.16,15.841,8.159,599.0,433.0,0.00048009999999720776,0.0017688329999998587
32,19:53:32,32.70297,-117.234631,19:53:36.4,0.3950617283950617,,,,,591.52,425.16,15.836,8.1641,599.0,433.0,0.00048009999999720776,0.0017688329999998587
33,19:53:32,32.70297,-117.234631,19:53:36.41,0.4074074074074074,,,,,591.48,425.17,15.831,8.1692,599.0,433.0,0.00048009999999720776,0.0017688329999998587
34,19:53:32,32.70297,-117.234631,19:53:36.42,0.41975308641975306,,,,,591.43,425.17,15.826,8.1744,599.0,433.0,0.00048009999999720776,0.0017688329999998587
35,19:53:32,32.70297,-117.234631,19:53:36.43,0.43209876543209874,,,,,591.38,425.18,15.821,8.1795,599.0,433.0,0.00048009999999720776,0.0017688329999998587
36,19:53:32,32.70297,-117.234631,19:53:36.44,0.4444444444444444,,,,,591.34,425.18,15.815,8.1846,599.0,433.0,0.00048009999999720776,0.0017688329999998587
37,19:53:32,32.70297,-117.234631,19:53:36.46,0.4567901234567901,,,,,591.29,425.19,15.81,8.1897,599.0,433.0,0.00048009999999720776,0.0017688329999998587
38,19:53:32,32.70297,-117.234631,19:53:36.47,0.4691358024691358,,,,,591.25,425.19,15.805,8.1949,599.0,433.0,0.00048009999999720776,0.0017688329999998587
39,19:53:32,32.70297,-117.234631,19:53:36.48,0.48148148148148145,,,,,591.2,425.2,15.8,8.2,599.0,433.0,0.00048009999999720776,0.0017688329999998587
40,19:53:32,32.70297,-117.234631,19:53:36.49,0.49382716049382713,,,,,591.15,425.21,15.795,8.2051,599.0,433.0,0.00048009999999720776,0.0017688329999998587
41,19:53:32,32.70297,-117.234631,19:53:36.51,0.5061728395061729,,,,,591.11,425.21,15.79,8.2103,599.0,433.0,0.00048009999999720776,0.0017688329999998587
42,19:53:32,32.70297,-117.234631,19:53:36.52,0.5185185185185186,,,,,591.06,425.22,15.785,8.2154,599.0,433.0,0.00048009999999720776,0.0017688329999998587
43,19:53:32,32.70297,-117.234631,19:53:36.53,0.5308641975308643,,,,,591.02,425.22,15.779,8.2205,599.0,433.0,0.00048009999999720776,0.0017688329999998587
44,19:53:32,32.70297,-117.234631,19:53:36.54,0.5432098765432101,,,,,590.97,425.23,15.774,8.2256,599.0,433.0,0.00048009999999720776,0.0017688329999998587
45,19:53:32,32.70297,-117.234631,19:53:36.56,0.5555555555555558,,,,,590.92,425.23,15.769,8.2308,599.0,433.0,0.00048009999999720776,0.0017688329999998587
46,19:53:32,32.70297,-117.234631,19:53:36.57,0.5679012345679015,,,,,590.88,425.24,15.764,8.2359,599.0,433.0,0.00048009999999720776,0.0017688329999998587
47,19:53:32,32.70297,-117.234631,19:53:36.58,0.5802469135802473,,,,,590.83,425.24,15.759,8.241,599.0,433.0,0.00048009999999720776,0.0017688329999998587
48,19:53:32,32.70297,-117.234631,19:53:36.59,0.592592592592593,,,,,590.78,425.25,15.754,8.2462,599.0,433.0,0.00048009999999720776,0.0017688329999998587
49,19:53:32,32.70297,-117.234631,19:53:36.6,0.6049382716049387,,,,,590.74,425.25,15.749,8.2513,599.0,434.0,0.00048009999999720776,0.0017688329999998587
50,19:53:32,32.70297,-117.234631,19:53:36.62,0.6172839506172845,,,,,590.69,425.26,15.744,8.2564,599.0,434.0,0.00048009999999720776,0.0017688329999998587
51,19:53:32,32.70297,-117.234631,19:53:36.63,0.6296296296296302,,,,,590.65,425.26,15.738,8.2615,599.0,434.0,0.00048009999999720776,0.0017688329999998587
52,19:53:32,32.70297,-117.234631,19:53:36.64,0.6419753086419759,,,,,590.6,425.27,15.733,8.2667,598.0,434.0,0.00048009999999720776,0.0017688329999998587
53,19:53:32,32.70297,-117.234631,19:53:36.65,0.6543209876543217,,,,,590.55,425.27,15.728,8.2718,598.0,434.0,0.00048009999999720776,0.0017688329999998587
54,19:53:32,32.70297,-117.234631,19:53:36.67,0.6666666666666674,,,,,590.51,425.28,15.723,8.2769,598.0,434.0,0.00048009999999720776,0.0017688329999998587
55,19:53:32,32.70297,-117.234631,19:53:36.68,0.6790123456790131,,,,,590.46,425.28,15.718,8.2821,598.0,434.0,0.00048009999999720776,0.0017688329999998587
56,19:53:32,32.70297,-117.234631,19:53:36.69,0.6913580246913589,,,,,590.42,425.29,15.713,8.2872,598.0,434.0,0.00048009999999720776,0.0017688329999998587
57,19:53:32,32.70297,-117.234631,19:53:36.7,0.7037037037037046,,,,,590.37,425.29,15.708,8.2923,598.0,434.0,0.00048009999999720776,0.0017688329999998587
58,19:53:32,32.70297,-117.234631,19:53:36.72,0.7160493827160503,,,,,590.32,425.3,15.703,8.2974,598.0,434.0,0.00048009999999720776,0.0017688329999998587
59,19:53:32,32.70297,-117.234631,19:53:36.73,0.7283950617283961,,,,,590.28,425.3,15.697,8.3026,598.0,434.0,0.00048009999999720776,0.0017688329999998587
60,19:53:32,32.70297,-117.234631,19:53:36.74,0.7407407407407418,,,,,590.23,425.31,15.692,8.3077,598.0,434.0,0.00048009999999720776,0.0017688329999998587
61,19:53:32,32.70297,-117.234631,19:53:36.75,0.7530864197530875,,,,,590.18,425.31,15.687,8.3128,598.0,434.0,0.00048009999999720776,0.0017688329999998587
62,19:53:32,32.70297,-117.234631,19:53:36.77,0.7654320987654333,,,,,590.14,425.32,15.682,8.3179,598.0,434.0,0.00048009999999720776,0.0017688329999998587
63,19:53:32,32.70297,-117.234631,19:53:36.78,0.777777777777779,,,,,590.09,425.32,15.677,8.3231,598.0,434.0,0.00048009999999720776,0.0017688329999998587
64,19:53:32,32.70297,-117.234631,19:53:36.79,0.7901234567901247,,,,,590.05,425.33,15.672,8.3282,598.0,434.0,0.00048009999999720776,0.0017688329999998587
65,19:53:32,32.70297,-117.234631,19:53:36.8,0.8024691358024705,,,,,590.0,425.33,15.667,8.3333,598.0,434.0,0.00048009999999720776,0.0017688329999998587
66,19:53:32,32.70297,-117.234631,19:53:36.81,0.8148148148148162,,,,,589.95,425.34,15.662,8.3385,598.0,434.0,0.00048009999999720776,0.0017688329999998587
67,19:53:32,32.70297,-117.234631,19:53:36.83,0.827160493827162,,,,,589.91,425.34,15.656,8.3436,598.0,434.0,0.00048009999999720776,0.0017688329999998587
68,19:53:32,32.70297,-117.234631,19:53:36.84,0.8395061728395077,,,,,589.86,425.35,15.651,8.3487,598.0,434.0,0.00048009999999720776,0.0017688329999998587
69,19:53:32,32.70297,-117.234631,19:53:36.85,0.8518518518518534,,,,,589.82,425.35,15.646,8.3538,598.0,434.0,0.00048009999999720776,0.0017688329999998587
70,19:53:32,32.70297,-117.234631,19:53:36.86,0.8641975308641991,,,,,589.77,425.36,15.641,8.359,598.0,434.0,0.00048009999999720776,0.0017688329999998587
71,19:53:32,32.70297,-117.234631,19:53:36.88,0.8765432098765449,,,,,589.72,425.36,15.636,8.3641,598.0,434.0,0.00048009999999720776,0.0017688329999998587
72,19:53:32,32.70297,-117.234631,19:53:36.89,0.8888888888888906,,,,,589.68,425.37,15.631,8.3692,597.0,434.0,0.00048009999999720776,0.0017688329999998587
73,19:53:32,32.70297,-117.234631,19:53:36.9,0.9012345679012363,,,,,589.63,425.37,15.626,8.3744,597.0,434.0,0.00048009999999720776,0.0017688329999998587
74,19:53:32,32.70297,-117.234631,19:53:36.91,0.9135802469135821,,,,,589.58,425.38,15.621,8.3795,597.0,434.0,0.00048009999999720776,0.0017688329999998587
75,19:53:32,32.70297,-117.234631,19:53:36.93,0.9259259259259278,,,,,589.54,425.38,15.615,8.3846,597.0,434.0,0.00048009999999720776,0.0017688329999998587
76,19:53:32,32.70297,-117.234631,19:53:36.94,0.9382716049382736,,,,,589.49,425.39,15.61,8.3897,597.0,434.0,0.00048009999999720776,0.0017688329999998587
77,19:53:32,32.70297,-117.234631,19:53:36.95,0.9506172839506193,,,,,589.45,425.39,15.605,8.3949,597.0,434.0,0.00048009999999720776,0.0017688329999998587
78,19:53:32,32.70297,-117.234631,19:53:36.96,0.962962962962965,,,,,589.4,425.4,15.6,8.4,597.0,434.0,0.00048009999999720776,0.0017688329999998587
79,19:53:32,32.70297,-117.234631,19:53:36.98,0.9753086419753108,,,,,589.35,425.41,15.595,8.4051,597.0,434.0,0.00048009999999720776,0.0017688329999998587
80,19:53:32,32.70297,-117.234631,19:53:36.99,0.9876543209876565,,,,,589.31,425.41,15.59,8.4103,597.0,434.0,0.00048009999999720776,0.0017688329999998587
81,19:53:37,32.70297,-117.234631,19:53:37.0,1.0246913580246935,,,,,589.26,425.42,15.585,8.4154,597.0,434.0,0.00048009999999720776,0.0017688329999998587
82,19:53:37,32.70297,-117.234631,19:53:37.04,1.0617283950617304,,,,,589.22,425.42,15.579,8.4205,597.0,434.0,0.00048009999999720776,0.0017688329999998587
83,19:53:37,32.70297,-117.234631,19:53:37.07,1.0987654320987674,,,,,589.17,425.43,15.574,8.4256,597.0,434.0,0.00048009999999720776,0.0017688329999998587
84,19:53:37,32.70297,-117.234631,19:53:37.11,1.1358024691358044,,,,,589.12,425.43,15.569,8.4308,597.0,434.0,0.00048009999999720776,0.0017688329999998587
85,19:53:37,32.70297,-117.234631,19:53:37.15,1.1728395061728414,,,,,589.08,425.44,15.564,8.4359,597.0,434.0,0.00048009999999720776,0.0017688329999998587
86,19:53:37,32.70297,-117.234631,19:53:37.19,1.2098765432098784,,,,,589.03,425.44,15.559,8.441,597.0,434.0,0.00048009999999720776,0.0017688329999998587
87,19:53:37,32.70297,-117.234631,19:53:37.22,1.2469135802469153,,,,,588.98,425.45,15.554,8.4462,597.0,434.0,0.00048009999999720776,0.0017688329999998587
88,19:53:37,32.70297,-117.234631,19:53:37.26,1.2839506172839523,,,,,588.94,425.45,15.549,8.4513,597.0,434.0,0.00048009999999720776,0.0017688329999998587
89,19:53:37,32.70297,-117.234631,19:53:37.3,1.3209876543209893,,,,,588.89,425.46,15.544,8.4564,597.0,434.0,0.00048009999999720776,0.0017688329999998587
90,19:53:37,32.70297,-117.234631,19:53:37.33,1.3580246913580263,,,,,588.85,425.46,15.538,8.4615,597.0,434.0,0.00048009999999720776,0.0017688329999998587
91,19:53:37,32.70297,-117.234631,19:53:37.37,1.3950617283950633,,,,,588.8,425.47,15.533,8.4667,597.0,434.0,0.00048009999999720776,0.0017688329999998587
92,19:53:37,32.70297,-117.234631,19:53:37.41,1.4320987654321002,,,,,588.75,425.47,15.528,8.4718,597.0,434.0,0.00048009999999720776,0.0017688329999998587
93,19:53:37,32.70297,-117.234631,19:53:37.44,1.4691358024691372,,,,,588.71,425.48,15.523,8.4769,596.0,434.0,0.00048009999999720776,0.0017688329999998587
94,19:53:37,32.70297,-117.234631,19:53:37.48,1.5061728395061742,,,,,588.66,425.48,15.518,8.4821,596.0,434.0,0.00048009999999720776,0.0017688329999998587
95,19:53:37,32.70297,-117.234631,19:53:37.52,1.5432098765432112,,,,,588.62,425.49,15.513,8.4872,596.0,434.0,0.00048009999999720776,0.0017688329999998587
96,19:53:37,32.70297,-117.234631,19:53:37.56,1.5802469135802482,,,,,588.57,425.49,15.508,8.4923,596.0,434.0,0.00048009999999720776,0.0017688329999998587
97,19:53:37,32.70297,-117.234631,19:53:37.59,1.6172839506172851,,,,,588.52,425.5,15.503,8.4974,596.0,434.0,0.00048009999999720776,0.0017688329999998587
98,19:53:37,32.70297,-117.234631,19:53:37.63,1.6543209876543221,,,,,588.48,425.5,15.497,8.5026,596.0,434.0,0.00048009999999720776,0.0017688329999998587
99,19:53:37,32.70297,-117.234631,19:53:37.67,1.691358024691359,,,,,588.43,425.51,15.492,8.5077,596.0,434.0,0.00048009999999720776,0.0017688329999998587
100,19:53:37,32.70297,-117.234631,19:53:37.7,1.728395061728396,,,,,588.38,425.51,15.487,8.5128,596.0,434.0,0.00048009999999720776,0.0017688329999998587
101,19:53:37,32.70297,-117.234631,19:53:37.74,1.765432098765433,,,,,588.34,425.52,15.482,8.5179,596.0,434.0,0.00048009999999720776,0.0017688329999998587
102,19:53:37,32.70297,-117.234631,19:53:37.78,1.80246913580247,,,,,588.29,425.52,15.477,8.5231,596.0,434.0,0.00048009999999720776,0.0017688329999998587
103,19:53:37,32.70297,-117.234631,19:53:37.81,1.839506172839507,,,,,588.25,425.53,15.472,8.5282,596.0,434.0,0.00048009999999720776,0.0017688329999998587
104,19:53:37,32.70297,-117.234631,19:53:37.85,1.876543209876544,,,,,588.2,425.53,15.467,8.5333,596.0,434.0,0.00048009999999720776,0.0017688329999998587
105,19:53:37,32.70297,-117.234631,19:53:37.89,1.913580246913581,,,,,588.15,425.54,15.462,8.5385,596.0,434.0,0.00048009999999720776,0.0017688329999998587
106,19:53:37,32.70297,-117.234631,19:53:37.93,1.950617283950618,,,,,588.11,425.54,15.456,8.5436,596.0,434.0,0.00048009999999720776,0.0017688329999998587
107,19:53:37,32.70297,-117.234631,19:53:37.96,1.987654320987655,,,,,588.06,425.55,15.451,8.5487,596.0,434.0,0.00048009999999720776,0.0017688329999998587
108,19:53:37,32.70297,-117.234631,19:53:38.0,2.024691358024692,,,,,588.02,425.55,15.446,8.5538,596.0,434.0,0.00048009999999720776,0.0017688329999998587
109,19:53:37,32.70297,-117.234631,19:53:38.04,2.061728395061729,,,,,587.97,425.56,15.441,8.559,596.0,434.0,0.00048009999999720776,0.0017688329999998587
110,19:53:37,32.70297,-117.234631,19:53:38.07,2.0987654320987663,,,,,587.92,425.56,15.436,8.5641,596.0,434.0,0.00048009999999720776,0.0017688329999998587
111,19:53:37,32.70297,-117.234631,19:53:38.11,2.1358024691358035,,,,,587.88,425.57,15.431,8.5692,596.0,434.0,0.00048009999999720776,0.0017688329999998587
112,19:53:37,32.70297,-117.234631,19:53:38.15,2.1728395061728407,,,,,587.83,425.57,15.426,8.5744,596.0,434.0,0.00048009999999720776,0.0017688329999998587
113,19:53:37,32.70297,-117.234631,19:53:38.19,2.209876543209878,,,,,587.78,425.58,15.421,8.5795,595.0,434.0,0.00048009999999720776,0.0017688329999998587
114,19:53:37,32.70297,-117.234631,19:53:38.22,2.246913580246915,,,,,587.74,425.58,15.415,8.5846,595.0,434.0,0.00048009999999720776,0.0017688329999998587
115,19:53:37,32.70297,-117.234631,19:53:38.26,2.2839506172839523,,,,,587.69,425.59,15.41,8.5897,595.0,434.0,0.00048009999999720776,0.0017688329999998587
116,19:53:37,32.70297,-117.234631,19:53:38.3,2.3209876543209895,,,,,587.65,425.59,15.405,8.5949,595.0,434.0,0.00048009999999720776,0.0017688329999998587
117,19:53:37,32.70297,-117.234631,19:53:38.33,2.3580246913580267,,,,,587.6,425.6,15.4,8.6,595.0,434.0,0.00048009999999720776,0.0017688329999998587
118,19:53:37,32.70297,-117.234631,19:53:38.37,2.395061728395064,,,,,587.55,425.61,15.395,8.6051,595.0,434.0,0.00048009999999720776,0.0017688329999998587
119,19:53:37,32.70297,-117.234631,19:53:38.41,2.432098765432101,,,,,587.51,425.61,15.39,8.6103,595.0,434.0,0.00048009999999720776,0.0017688329999998587
120,19:53:37,32.70297,-117.234631,19:53:38.44,2.4691358024691383,,,,,587.46,425.62,15.385,8.6154,595.0,434.0,0.00048009999999720776,0.0017688329999998587
121,19:53:37,32.70297,-117.234631,19:53:38.48,2.5061728395061755,,,,,587.42,425.62,15.379,8.6205,595.0,434.0,0.00048009999999720776,0.0017688329999998587
122,19:53:37,32.70297,-117.234631,19:53:38.52,2.5432098765432127,,,,,587.37,425.63,15.374,8.6256,595.0,434.0,0.00048009999999720776,0.0017688329999998587
123,19:53:37,32.70297,-117.234631,19:53:38.56,2.58024691358025,,,,,587.32,425.63,15.369,8.6308,595.0,434.0,0.00048009999999720776,0.0017688329999998587
124,19:53:37,32.70297,-117.234631,19:53:38.59,2.617283950617287,,,,,587.28,425.64,15.364,8.6359,595.0,434.0,0.00048009999999720776,0.0017688329999998587
125,19:53:37,32.70297,-117.234631,19:53:38.63,2.6543209876543243,,,,,587.23,425.64,15.359,8.641,595.0,434.0,0.00048009999999720776,0.0017688329999998587
126,19:53:37,32.70297,-117.234631,19:53:38.67,2.6913580246913615,,,,,587.18,425.65,15.354,8.6462,595.0,434.0,0.00048009999999720776,0.0017688329999998587
127,19:53:37,32.70297,-117.234631,19:53:38.7,2.7283950617283987,,,,,587.14,425.65,15.349,8.6513,595.0,434.0,0.00048009999999720776,0.0017688329999998587
128,19:53:37,32.70297,-117.234631,19:53:38.74,2.765432098765436,,,,,587.09,425.66,15.344,8.6564,595.0,434.0,0.00048009999999720776,0.0017688329999998587
129,19:53:37,32.70297,-117.234631,19:53:38.78,2.802469135802473,,,,,587.05,425.66,15.338,8.6615,595.0,434.0,0.00048009999999720776,0.0017688329999998587
130,19:53:37,32.70297,-117.234631,19:53:38.81,2.8395061728395103,,,,,587.0,425.67,15.333,8.6667,595.0,434.0,0.00048009999999720776,0.0017688329999998587
131,19:53:37,32.70297,-117.234631,19:53:38.85,2.8765432098765475,,,,,586.95,425.67,15.328,8.6718,595.0,434.0,0.00048009999999720776,0.0017688329999998587
132,19:53:37,32.70297,-117.234631,19:53:38.89,2.9135802469135847,,,,,586.91,425.68,15.323,8.6769,595.0,434.0,0.00048009999999720776,0.0017688329999998587
133,19:53:37,32.70297,-117.234631,19:53:38.93,2.950617283950622,,,,,586.86,425.68,15.318,8.6821,595.0,434.0,0.00048009999999720776,0.0017688329999998587
134,19:53:37,32.70297,-117.234631,19:53:38.96,2.987654320987659,,,,,586.82,425.69,15.313,8.6872,594.0,434.0,0.00048009999999720776,0.0017688329999998587
135,19:53:37,32.70297,-117.234631,19:53:39.0,3.0246913580246964,,,,,586.77,425.69,15.308,8.6923,594.0,434.0,0.00048009999999720776,0.0017688329999998587
136,19:53:37,32.70297,-117.234631,19:53:39.04,3.0617283950617336,,,,,586.72,425.7,15.303,8.6974,594.0,434.0,0.00048009999999720776,0.0017688329999998587
137,19:53:37,32.70297,-117.234631,19:53:39.07,3.0987654320987708,,,,,586.68,425.7,15.297,8.7026,594.0,434.0,0.00048009999999720776,0.0017688329999998587
138,19:53:37,32.70297,-117.234631,19:53:39.11,3.135802469135808,,,,,586.63,425.71,15.292,8.7077,594.0,434.0,0.00048009999999720776,0.0017688329999998587
139,19:53:37,32.70297,-117.234631,19:53:39.15,3.172839506172845,,,,,586.58,425.71,15.287,8.7128,594.0,434.0,0.00048009999999720776,0.0017688329999998587
140,19:53:37,32.70297,-117.234631,19:53:39.19,3.2098765432098824,,,,,586.54,425.72,15.282,8.7179,594.0,434.0,0.00048009999999720776,0.0017688329999998587
141,19:53:37,32.70297,-117.234631,19:53:39.22,3.2469135802469196,,,,,586.49,425.72,15.277,8.7231,594.0,434.0,0.00048009999999720776,0.0017688329999998587
142,19:53:37,32.70297,-117.234631,19:53:39.26,3.2839506172839568,,,,,586.45,425.73,15.272,8.7282,594.0,434.0,0.00048009999999720776,0.0017688329999998587
143,19:53:37,32.70297,-117.234631,19:53:39.3,3.320987654320994,,,,,586.4,425.73,15.267,8.7333,594.0,434.0,0.00048009999999720776,0.0017688329999998587
144,19:53:37,32.70297,-117.234631,19:53:39.33,3.358024691358031,,,,,586.35,425.74,15.262,8.7385,594.0,434.0,0.00048009999999720776,0.0017688329999998587
145,19:53:37,32.70297,-117.234631,19:53:39.37,3.3950617283950684,,,,,586.31,425.74,15.256,8.7436,594.0,434.0,0.00048009999999720776,0.0017688329999998587
146,19:53:37,32.70297,-117.234631,19:53:39.41,3.4320987654321056,,,,,586.26,425.75,15.251,8.7487,594.0,434.0,0.00048009999999720776,0.0017688329999998587
147,19:53:37,32.70297,-117.234631,19:53:39.44,3.4691358024691428,,,,,586.22,425.75,15.246,8.7538,594.0,435.0,0.00048009999999720776,0.0017688329999998587
148,19:53:37,32.70297,-117.234631,19:53:39.48,3.50617283950618,,,,,586.17,425.76,15.241,8.759,594.0,435.0,0.00048009999999720776,0.0017688329999998587
149,19:53:37,32.70297,-117.234631,19:53:39.52,3.543209876543217,,,,,586.12,425.76,15.236,8.7641,594.0,435.0,0.00048009999999720776,0.0017688329999998587
150,19:53:37,32.70297,-117.234631,19:53:39.56,3.5802469135802544,,,,,586.08,425.77,15.231,8.7692,594.0,435.0,0.00048009999999720776,0.0017688329999998587
151,19:53:37,32.70297,-117.234631,19:53:39.59,3.6172839506172916,,,,,586.03,425.77,15.226,8.7744,594.0,435.0,0.00048009999999720776,0.0017688329999998587
152,19:53:37,32.70297,-117.234631,19:53:39.63,3.654320987654329,,,,,585.98,425.78,15.221,8.7795,594.0,435.0,0.00048009999999720776,0.0017688329999998587
153,19:53:37,32.70297,-117.234631,19:53:39.67,3.691358024691366,,,,,585.94,425.78,15.215,8.7846,594.0,435.0,0.00048009999999720776,0.0017688329999998587
154,19:53:37,32.70297,-117.234631,19:53:39.7,3.728395061728403,,,,,585.89,425.79,15.21,8.7897,593.0,435.0,0.00048009999999720776,0.0017688329999998587
155,19:53:37,32.70297,-117.234631,19:53:39.74,3.7654320987654404,,,,,585.85,425.79,15.205,8.7949,593.0,435.0,0.00048009999999720776,0.0017688329999998587
156,19:53:37,32.70297,-117.234631,19:53:39.78,3.8024691358024776,,,,,585.8,425.8,15.2,8.8,593.0,435.0,0.00048009999999720776,0.0017688329999998587
157,19:53:37,32.70297,-117.234631,19:53:39.81,3.839506172839515,,,,,585.75,425.81,15.195,8.8051,593.0,435.0,0.00048009999999720776,0.0017688329999998587
158,19:53:37,32.70297,-117.234631,19:53:39.85,3.876543209876552,,,,,585.71,425.81,15.19,8.8103,593.0,435.0,0.00048009999999720776,0.0017688329999998587
159,19:53:37,32.70297,-117.234631,19:53:39.89,3.913580246913589,,,,,585.66,425.82,15.185,8.8154,593.0,435.0,0.00048009999999720776,0.0017688329999998587
160,19:53:37,32.70297,-117.234631,19:53:39.93,3.9506172839506264,,,,,585.62,425.82,15.179,8.8205,593.0,435.0,0.00048009999999720776,0.0017688329999998587
161,19:53:37,32.70297,-117.234631,19:53:39.96,3.9876543209876636,,,,,585.57,425.83,15.174,8.8256,593.0,435.0,0.00048009999999720776,0.0017688329999998587
162,19:53:37,32.70297,-117.234631,19:53:40.0,4.0246913580247,,,,,585.52,425.83,15.169,8.8308,593.0,435.0,0.00048009999999720776,0.0017688329999998587
163,19:53:37,32.70297,-117.234631,19:53:40.04,4.0617283950617376,,,,,585.48,425.84,15.164,8.8359,593.0,435.0,0.00048009999999720776,0.0017688329999998587
