Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,dlat,dlon,d2lat,d2lon,d3lat,d3lon,d4lat,d4lon
246,19:51:22,32.70297,-117.234631,19:51:24.59,8.606902356902372,32.702569667,-117.232200333,-0.0004072330000042257,0.0024306669999987207,1050.1,424.06,10.055,6.2966,1055.0,430.0,9.808363715406356e-07,-4.775318182481756e-05,6.5120134673711075e-06,1.9168627542042707e-05,-1.8247741180793545e-06,1.6121992397687885e-05,-7.090306589468653e-05,-0.00032121903262121256
251,19:51:22,32.70297,-117.234631,19:51:24.78,8.792087542087554,32.70257,-117.232209833,-0.00040690000000154214,0.002421166999994284,1050.3,424.16,10.159,6.2276,1055.0,430.0,2.1710233186296912e-06,-4.431349625986874e-05,3.8089358787194926e-06,1.3034868810245102e-05,-1.3959263353450587e-05,-3.8425619739226035e-05,-4.15696180450113e-05,-0.0002037690950583563
265,19:51:22,32.70297,-117.234631,19:51:25.3,9.310606060606062,32.702571667,-117.232222667,-0.0004052330000021698,0.002408332999991103,1050.9,424.45,10.448,6.0345,1056.0,430.0,3.449720515208681e-07,-4.559711180369616e-05,-2.503854730087283e-06,-1.4589165329750018e-05,-7.324114516422903e-07,-1.2272927885981741e-05,2.06078761825245e-05,7.925473465769428e-05
274,19:51:22,32.70297,-117.234631,19:51:25.63,9.64393939393939,32.702571167,-117.232242333,-0.0004057330000009074,0.0023886669999910737,1051.3,424.63,10.634,5.9103,1057.0,431.0,-2.7154285524893704e-07,-5.305594285646715e-05,-2.9607984826545713e-07,-9.893999484966394e-06,5.086655076645709e-06,2.0320474221907198e-05,1.1013838727925565e-05,6.737876426863864e-05
294,19:51:22,32.70297,-117.234631,19:51:26.45,10.47727272727271,32.7025735,-117.232274167,-0.00040340000000327336,0.0023568329999932303,1052.1,425.05,11.048,5.6345,1058.0,431.0,2.718109087954812e-06,-3.529574727446634e-05,7.414044472311497e-07,2.0029263799031025e-05,8.411855646278858e-07,1.3133106831126464e-05,-1.469918370676298e-06,-2.2299383243394943e-05
319,19:51:27,32.70297,-117.234631,19:51:27.48,11.495791245791214,32.702576167,-117.2323065,-0.00040073300000642575,0.002324499999986074,1053.1,425.57,11.566,5.2897,1059.0,431.0,-6.983827585519981e-08,-1.649268516252969e-05,1.0955001726635052e-06,5.054219292975058e-06,3.8562074946300094e-06,-2.660206362571973e-05,-7.127055904572293e-06,4.292618153014664e-06
339,19:51:27,32.70297,-117.234631,19:51:28.22,12.23653198653194,32.702574667,-117.2323105,-0.0004022330000026386,0.002320499999996173,1054.0,425.98,11.979,5.0138,1060.0,431.0,2.806428564180617e-06,-1.9971428561608648e-05,5.842078046555758e-06,-2.1061406372479985e-05,-6.857306914967533e-06,-9.287524829991445e-08,-2.1078769584349285e-05,8.69825408874823e-05
346,19:51:27,32.70297,-117.234631,19:51:28.48,12.495791245791194,32.702575833,-117.232317,-0.00040106700000563933,0.002313999999998373,1054.0,426.02,12.016,5.0327,1060.0,431.0,4.498813192570705e-06,-2.691677472558933e-05,2.8605648367653672e-06,-1.789474856536671e-05,-1.292247075431394e-05,2.7103638486084378e-05,-9.615656525232052e-06,7.087466995768694e-05
352,19:51:27,32.70297,-117.234631,19:51:28.7,12.718013468013412,32.702576833,-117.232323333,-0.00040006700000105866,0.002307666999996627,1054.1,426.03,12.033,5.0654,1060.0,431.0,4.435979135184987e-06,-2.9199205750004154e-05,-2.820188306110599e-07,-9.03564408699356e-06,-1.243479820021862e-05,3.6372390146760706e-05,2.8523728316778256e-06,3.357972084952495e-05
395,19:51:27,32.70297,-117.234631,19:51:30.3,14.310606060605974,32.702583167,-117.232377833,-0.0003937330000027828,0.0022531669999921178,1054.4,426.15,12.15,5.2997,1060.0,431.0,3.9952204832120015e-06,-2.9490161013285242e-05,-6.045645309478332e-07,9.016499289052875e-06,-3.837483854350068e-07,-2.9373404872495493e-06,7.922842087886781e-06,-4.08548888380859e-05
404,19:51:27,32.70297,-117.234631,19:51:30.63,14.6439393939393,32.7025845,-117.232387333,-0.000392400000002624,0.0022436669999876813,1054.5,426.17,12.174,5.3488,1061.0,432.0,3.7708285706881343e-06,-2.584285714825926e-05,-7.45123893603471e-07,7.041636449703831e-06,2.2820294771072822e-06,-1.768391825863837e-05,5.597636054815521e-06,-2.4531034226234185e-05
424,19:51:27,32.70297,-117.234631,19:51:31.45,15.477272727272622,32.702587167,-117.232403333,-0.0003897330000057764,0.0022276669999996557,1054.7,426.23,12.229,5.4578,1061.0,432.0,3.0000000009522193e-06,-2.810039999303596e-05,6.789291431223779e-06,-3.219356572539255e-05,1.947356329429565e-06,2.9333429860271154e-06,-1.5445388911658468e-05,6.78955457241134e-05
444,19:51:32,32.70297,-117.234631,19:51:32.3,16.31060606060596,32.7025895,-117.232434167,-0.0003874000000010369,0.0021968329999992875,1054.9,426.28,12.283,5.5668,1061.0,432.0,1.5086314289394624e-05,-7.94988000239142e-05,2.500469988778896e-06,1.1930541426417266e-05,-2.3460285375657193e-05,9.547532461488482e-05,1.3216312339228009e-05,-0.00014829654438099882
453,19:51:32,32.70297,-117.234631,19:51:32.63,16.643939393939302,32.702596167,-117.232466333,-0.0003807330000000775,0.002164666999988185,1054.9,426.31,12.308,5.6158,1061.0,432.0,1.4319389998007273e-05,-6.570747001997837e-05,-7.761451755736964e-06,4.942583576907517e-05,-1.3227450277869834e-05,1.1463553509798337e-05,4.1975223821992194e-05,-0.000193402717029228
469,19:51:32,32.70297,-117.234631,19:51:33.22,17.23653198653191,32.702598667,-117.232472833,-0.0003782330000063894,0.002158166999990385,1055.1,426.35,12.351,5.703,1061.0,432.0,3.9671972140180225e-06,-2.7935482922826493e-05,2.8977078682963543e-06,-5.020776361875119e-05,2.352675619824813e-05,-4.137614444488058e-05,-4.6532489344451856e-05,0.0004888237489095146
476,19:51:32,32.70297,-117.234631,19:51:33.48,17.495791245791178,32.702599667,-117.232482,-0.0003772330000018087,0.0021489999999886322,1055.1,426.37,12.371,5.7411,1061.0,432.0,7.028604407587091e-06,-5.3876967010129534e-05,9.625551587059783e-06,-4.655754604061478e-05,-8.501980435365146e-07,0.00015091507337702126,-9.083361650108074e-05,0.0004318265174932849
482,19:51:32,32.70297,-117.234631,19:51:33.7,17.718013468013407,32.702601833,-117.2324975,-0.00037506700000022875,0.0021334999999993443,1055.2,426.39,12.387,5.7738,1061.0,432.0,8.751857147107616e-06,-5.40321428266963e-05,4.331770614717377e-06,1.3043072687962207e-05,-2.0427488358409392e-05,0.00018785401126700737,-5.548851476653126e-05,7.142507415238844e-06
496,19:51:32,32.70297,-117.234631,19:51:34.22,18.23653198653194,32.702605167,-117.2325065,-0.000371733000001484,0.0021244999999936454,1055.3,426.43,12.425,5.8501,1062.0,432.0,6.856714282069327e-06,-3.064371429063826e-05,-2.1533029824973687e-06,1.3236760565484758e-05,-9.746093771442218e-06,-9.129093669481649e-07,2.4407860351998363e-05,-0.0001326060374128293
503,19:51:32,32.70297,-117.234631,19:51:34.48,18.495791245791207,32.702607,-117.232516167,-0.0003699000000025876,0.0021148329999931548,1055.3,426.44,12.444,5.8883,1062.0,432.0,6.493104394024343e-06,-3.1343192315852995e-05,-4.322182160976875e-06,1.2833318286735378e-05,-2.9244967257399345e-06,-5.2901937578943676e-06,3.22611795149148e-05,-5.0171462894029407e-05
509,19:51:32,32.70297,-117.234631,19:51:34.7,18.718013468013435,32.702608333,-117.232522,-0.0003685670000024288,0.0021089999999901465,1055.4,426.46,12.46,5.921,1062.0,432.0,4.976488635359403e-06,-2.5533000006656894e-05,-3.935655064054705e-06,1.0946470292127663e-05,5.377855267246733e-06,-2.2779912814690378e-05,2.5514203402752774e-05,-4.415755742963998e-05
525,19:51:32,32.70297,-117.234631,19:51:35.3,19.310606060606045,32.702609667,-117.232536,-0.00036723300000574,0.0020949999999970714,1055.5,426.5,12.504,6.0082,1062.0,433.0,7.209765002240366e-06,-4.3064999990390616e-05,5.000924185430256e-06,-2.5133038479373284e-05,1.7771768835960586e-06,5.644137421083013e-06,-1.7506633443163006e-05,8.477015189494193e-05
534,19:51:32,32.70297,-117.234631,19:51:35.63,19.643939393939387,32.702613,-117.232554,-0.0003639000000035253,0.0020769999999998845,1055.6,426.53,12.529,6.0572,1062.0,433.0,9.107790415026934e-06,-5.0607889828544654e-05,3.098947617479212e-06,-1.077760150032641e-05,-6.201584223224627e-06,4.080171105478718e-05,-1.599560206942872e-05,6.600325635694773e-05
555,19:51:32,32.70297,-117.234631,19:51:36.48,20.499011857707526,32.702618833,-117.232589833,-0.00035806700000051706,0.002041166999987354,1055.8,426.59,12.586,6.1717,1062.0,433.0,6.065338737418083e-06,-3.382883341943195e-05,-3.291048080598182e-06,1.9143538834191184e-05,-2.461521572544104e-06,1.0665109163262236e-05,4.4340371290668145e-06,-3.1513721466675554e-05
580,19:51:37,32.70297,-117.234631,19:51:37.48,21.49579124579129,32.702624,-117.232614167,-0.0003529000000028759,0.0020168329999989965,1056.0,426.65,12.654,6.3079,1062.0,433.0,3.0952212792783446e-06,-1.530402680922742e-05,7.860228176732428e-08,1.5065611817655118e-06,2.028029658111284e-06,-1.6412062894987725e-05,2.5668467608745098e-08,-4.1396298060659644e-06
607,19:51:37,32.70297,-117.234631,19:51:38.48,22.495791245791317,32.702625,-117.232620333,-0.00035190000000540067,0.0020106669999933047,1056.2,426.73,12.728,6.455,1063.0,433.0,6.242021277367399e-06,-3.0930744677929974e-05,7.497538577026158e-07,-1.3619459725419818e-05,-2.4391602102297303e-06,2.5477306533418908e-06,1.884210289251679e-06,4.014054319427986e-05
627,19:51:37,32.70297,-117.234631,19:51:39.22,23.23653198653208,32.7026325,-117.232656833,-0.00034440000000302007,0.001974167000000193,1056.3,426.78,12.782,6.564,1063.0,433.0,5.482142850762265e-06,-3.991785715312061e-05,-2.7636497472221143e-06,-2.0347201136014677e-06,2.441544342902004e-06,4.390327685813241e-05,2.3657317607168844e-05,-3.664619848871059e-05
634,19:51:37,32.70297,-117.234631,19:51:39.48,23.495791245791345,32.7026335,-117.232666333,-0.0003434000000055448,0.0019646669999957567,1056.4,426.8,12.801,6.6022,1063.0,433.0,4.607950546493627e-06,-3.952908791467029e-05,-1.4787172856031093e-06,1.1912296184297564e-05,1.0123719197652698e-05,2.6011052976996507e-05,2.1883343361394534e-05,-0.00018774467035614445
640,19:51:37,32.70297,-117.234631,19:51:39.7,23.718013468013574,32.702634667,-117.232675667,-0.0003422330000049101,0.0019553329999979496,1056.5,426.82,12.817,6.6349,1063.0,433.0,4.639950003643888e-06,-3.4898528567086804e-05,1.7552935452546814e-06,1.2400228976347933e-05,1.3510893435373089e-05,-3.832556713033054e-05,-3.856950349425357e-06,-0.0001830809220430713
654,19:51:37,32.70297,-117.234631,19:51:40.22,24.236531986532107,32.702636333,-117.232685167,-0.00034056700000206774,0.0019458329999935131,1056.6,426.86,12.856,6.7112,1063.0,434.0,7.4995714324389146e-06,-3.867685715468628e-05,7.500062737155917e-06,-5.649801496859823e-05,-1.1596722462827609e-05,-4.484574768595748e-06,-5.1618911547966266e-05,0.0003821975661251119
661,19:51:37,32.70297,-117.234631,19:51:40.48,24.495791245791374,32.702638833,-117.232697833,-0.0003380670000012742,0.0019331669999900214,1056.6,426.87,12.875,6.7493,1063.0,434.0,9.701357139689764e-06,-5.970372527335302e-05,1.5540339258586322e-06,-4.1017455281260084e-05,-2.539383964582044e-05,0.00013568756396740717,-1.4504122749484068e-05,0.00031481815301231226
667,19:51:37,32.70297,-117.234631,19:51:40.7,24.718013468013602,32.702641,-117.232713167,-0.0003359000000031642,0.001917832999993152,1056.7,426.89,12.891,6.782,1063.0,434.0,8.72506599537458e-06,-6.118325269000046e-05,-4.557452424887697e-06,3.60711456765431e-06,-2.1243010559916805e-05,0.00016262890387166456,2.1153235243835857e-05,4.992074272578882e-05
685,19:51:37,32.70297,-117.234631,19:51:41.48,25.50108225108239,32.702645,-117.2327395,-0.0003319000000061578,0.0018914999999992688,1056.8,426.94,12.94,6.8801,1063.0,434.0,4.703335499659574e-06,-3.0033577703034338e-05,-3.922087134451368e-06,2.559882230304828e-05,2.14953840926013e-06,4.933929541409919e-06,1.788550940971426e-05,-0.00012269274097960153
709,19:51:42,32.70297,-117.234631,19:51:42.48,26.4957912457914,32.702649167,-117.232764833,-0.0003277330000059919,0.0018661669999886499,1056.7,427.0,13.272,7.0247,1063.0,434.0,2.33566011262397e-06,-2.2487522728263957e-05,-9.3091163337819e-08,1.2553854126026206e-06,4.793735127033481e-06,-1.768347491899574e-05,1.4806003108958673e-07,-1.4886192879938926e-06
731,19:51:42,32.70297,-117.234631,19:51:43.3,27.310606060606236,32.702649833,-117.232781167,-0.00032706700000062483,0.0018498329999943053,1053.7,427.0,16.259,7.2963,1062.0,434.0,3.786395895004151e-06,-2.5690143680590083e-05,4.443240859945997e-06,-8.621722801779263e-06,3.2389308310675917e-06,-4.713618872768576e-06,-5.642521861713484e-06,1.8850119163989393e-05
740,19:51:42,32.70297,-117.234631,19:51:43.63,27.64393939393958,32.7026515,-117.2327905,-0.00032540000000125247,0.0018405000000001337,1052.5,427.0,17.481,7.4074,1061.0,434.0,5.630584236164532e-06,-2.9203764933619265e-05,5.205377323534285e-06,-9.182708184102585e-06,8.488602623561633e-07,1.9696498948677396e-06,-5.762237929316069e-06,1.614127715097172e-05
763,19:51:42,32.70297,-117.234631,19:51:44.48,28.495791245791455,32.702657667,-117.232818,-0.0003192330000061361,0.0018129999999985102,1049.4,427.0,20.605,7.6914,1060.0,435.0,9.352521736986826e-06,-3.4069428698814256e-05,2.7990011316805416e-06,4.4669973511474744e-07,-9.946176118484068e-07,7.210935692714208e-06,1.8630412911466506e-06,-1.6919117015272065e-06
790,19:51:42,32.70297,-117.234631,19:51:45.48,29.495791245791484,32.7026695,-117.232854167,-0.00030740000000406553,0.0017768329999938715,1045.3,427.07,24.133,8.0,1057.0,435.0,1.0308209569374844e-05,-2.6393108131311186e-05,3.952948183165756e-06,2.8526310650053693e-06,5.5959170859093256e-06,-3.6900015537629533e-06,-1.1023666800801349e-06,1.4042528979041382e-06
811,19:51:42,32.70297,-117.234631,19:51:46.3,30.32509881422951,32.702677,-117.232869333,-0.00029990000000168493,0.0017616669999966916,1038.3,427.77,25.533,8.0,1051.0,436.0,1.5647788347913027e-05,-2.7344897085922366e-05,1.1648654099316561e-05,-4.399999350287022e-06,-6.090848919065406e-07,5.937463359425103e-06,-1.6196541557022678e-05,1.642809519910554e-05
818,19:51:42,32.70297,-117.234631,19:51:46.61,30.629446640316473,32.7026825,-117.232878667,-0.00029440000000136024,0.0017523329999988846,1036.0,428.0,26.0,8.0,1049.0,436.0,1.977495602099298e-05,-2.9047286398750996e-05,1.0358778008454186e-05,-9.529761315040091e-07,-6.511801225201918e-06,1.147557166975115e-05,-1.4749312668079272e-05,1.1200787694403716e-05
840,19:51:47,32.70297,-117.234631,19:51:47.48,31.495791245791537,32.702703833,-117.232899833,-0.0002730670000019586,0.0017311669999884316,1028.7,428.73,27.467,8.0,1042.0,437.0,2.0852974543897332e-05,-1.842872398307295e-05,-8.897078675396743e-07,9.35784672870795e-06,-7.833936249535691e-06,3.92681994719588e-06,4.3699027264124595e-06,-9.186907890140088e-06
867,19:51:47,32.70297,-117.234631,19:51:48.48,32.495791245791565,32.702720333,-117.232911333,-0.00025656700000098454,0.0017196669999890446,1017.3,429.0,29.869,8.3115,1032.0,437.0,1.7499999998448824e-05,-1.2417000000652608e-05,-2.779230314727959e-06,4.079662088084801e-06,3.3415842613467582e-06,-5.806720069511855e-06,7.87687248145576e-06,-4.355669408584698e-06
894,19:51:47,32.70297,-117.234631,19:51:49.48,33.495791245791594,32.702738833,-117.232924667,-0.00023806700000505998,0.0017063329999871257,1004.9,429.0,32.525,8.7541,1021.0,438.0,1.5294513914441255e-05,-1.0269399806903112e-05,5.793460655154032e-06,-2.2555934103160903e-06,7.919808713376278e-06,-4.784518869973765e-06,-5.226944602636362e-06,5.325723924257998e-06
916,19:51:47,32.70297,-117.234631,19:51:50.3,34.31060606060643,32.702749167,-117.232931,-0.00022773300000267227,0.0016999999999995907,994.5,429.16,34.156,8.9222,1012.0,438.0,2.532579766055358e-05,-1.5030673044345595e-05,1.181317445981382e-05,-5.1245202698577e-06,-2.8490622282210427e-06,2.4121683862317904e-06,-1.3011925811619396e-05,7.3740437044942736e-06
925,19:51:47,32.70297,-117.234631,19:51:50.63,34.643939393939775,32.702759333,-117.232937,-0.0002175669999999741,0.0016939999999863176,990.0,429.36,34.356,8.8222,1007.0,438.0,2.9195620684856584e-05,-1.6640820032874887e-05,9.467547122224886e-06,-3.511401766910911e-06,-7.158495950477607e-06,4.671330096429647e-06,-1.0441822970005662e-05,5.22505151869715e-06
966,19:51:52,32.70297,-117.234631,19:51:52.48,36.49579124579168,32.7028,-117.232953833,-0.00017689999999959127,0.0016771669999968708,969.5,430.27,35.267,8.3667,987.0,439.0,2.4691881295110265e-05,-9.573053771219598e-06,-5.040099058814417e-06,3.4105530164921234e-06,-9.14153747158034e-07,-1.6241877896892603e-06,1.3897918667279136e-05,-3.4469990579991055e-06
993,19:51:52,32.70297,-117.234631,19:51:53.48,37.49579124579171,32.702826167,-117.232963667,-0.00015073300000523204,0.0016673329999861153,956.0,430.87,35.867,8.0667,974.0,439.0,1.824341915058587e-05,-6.3817627677202615e-06,-2.217466203046768e-06,-1.1091381944697335e-06,1.866779081396446e-05,-5.096793323415761e-06,-1.2419259725891609e-05,1.4503986946819358e-05
1013,19:51:52,32.70297,-117.234631,19:51:54.22,38.23653198653247,32.702835333,-117.2329665,-0.0001415670000000091,0.0016644999999897436,945.22,431.0,35.778,8.0,963.0,439.0,1.8922385717040928e-05,-9.562978548517675e-06,2.03047151725637e-05,-5.201194764601707e-06,-8.09062066311022e-06,1.5510600289068716e-05,-9.47296613779255e-05,2.3156091814204046e-05
1020,19:51:52,32.70297,-117.234631,19:51:54.48,38.495791245791736,32.702840833,-117.2329695,-0.0001360669999996844,0.001661499999997318,941.33,431.0,35.667,8.0,959.0,439.0,2.5945862623047683e-05,-1.0993697782980642e-05,1.4714030721962763e-05,7.287922664136649e-07,-3.796809673944344e-05,2.1090826706511017e-05,-6.178010725684956e-05,-6.6575975221963004e-06
1026,19:51:52,32.70297,-117.234631,19:51:54.7,38.718013468013964,32.7028475,-117.232971833,-0.0001294000000058304,0.0016591669999996839,938.0,431.0,35.571,8.0,956.0,439.0,2.6858214264433418e-05,-9.64178570939041e-06,3.15209910159043e-06,5.076217805044354e-06,-4.151385019072456e-05,1.4243488592472317e-05,-1.9610474581818257e-06,-2.8540610833329235e-05
1047,19:51:52,32.70297,-117.234631,19:51:55.48,39.495791245791764,32.702859833,-117.232977,-0.00011706700000502224,0.0016539999999878319,926.33,431.0,35.238,8.0,944.0,439.0,2.6714253513024974e-05,-8.435946293215008e-06,-5.127142163885892e-07,1.6724650304729324e-06,-4.942036516167433e-06,-1.7687574272087497e-06,2.889496979774609e-05,-1.0695317842517495e-05
1071,19:51:52,32.70297,-117.234631,19:51:56.45,40.477272727273274,32.7028995,-117.2329875,-7.740000000211467e-05,0.001643500000000131,913.25,431.0,35.0,8.0,931.0,439.0,2.580526253291289e-05,-6.64322749007254e-06,-5.6482604194938146e-06,3.1659406144969904e-06,9.682172640738948e-07,-1.4593011485824208e-08,9.466545732310439e-06,6.519257173646898e-07
1091,19:51:57,32.70297,-117.234631,19:51:57.3,41.31060606060663,32.702910667,-117.232990167,-6.623300000541121e-05,0.001640832999996178,902.69,431.0,35.0,8.0,920.0,439.0,1.775725715223787e-05,-3.0572571388023245e-06,-4.5415286545748783e-07,2.0668122856623415e-06,1.1294348107682353e-05,-2.7462545310633375e-07,-7.823320462586034e-06,1.6885545002589908e-06
1100,19:51:57,32.70297,-117.234631,19:51:57.63,41.643939393939974,32.702917167,-117.232991167,-5.9733000000505854e-05,0.0016398329999987027,897.94,431.0,35.0,8.0,915.0,439.0,1.8833000009265708e-05,-2.6664999950297722e-06,3.985485709481947e-06,2.114514273492926e-06,5.991284290164747e-06,5.549718376738325e-07,-1.1483713689207582e-05,-7.565136185251961e-07
1118,19:51:57,32.70297,-117.234631,19:51:58.3,42.31060606060666,32.702928833,-117.2329925,-4.8067000001594806e-05,0.001638499999998544,888.44,431.0,35.0,8.0,906.0,439.0,2.2501000000118483e-05,-5.000231340090977e-10,-1.7905000099459583e-06,3.0336499975182843e-06,4.236112181819356e-06,-4.2764445624972675e-06,-6.543431243449392e-06,-2.422892480173579e-06
1127,19:51:57,32.70297,-117.234631,19:51:58.63,42.64393939394,32.702937167,-117.232992167,-3.973300000126301e-05,0.0016388329999870166,883.69,431.0,35.0,8.0,901.0,439.0,2.0688749997432285e-05,8.498249826512354e-07,1.7715525108207563e-06,6.656437852632499e-07,1.4031895871809144e-06,-4.280036702541317e-06,-4.665312723068016e-05,8.996869052200642e-06
1142,19:51:57,32.70297,-117.234631,19:51:59.19,43.19949494949557,32.702944667,-117.232991833,-3.223300000598783e-05,0.0016391669999933356,875.58,431.0,35.0,8.0,893.0,439.0,2.8347300020924775e-05,-5.260499811770084e-07,-6.044238436226111e-06,9.02643704428807e-07,-5.984332502872192e-05,9.058636356397185e-06,0.00018053412373201887,-2.727124696001288e-05
1147,19:51:57,32.70297,-117.234631,19:51:59.37,43.384680134680764,32.702950833,-117.232992,-2.6067000000296048e-05,0.0016389999999972815,872.81,431.0,35.0,8.0,890.0,439.0,2.6003945466159866e-05,-1.5029999644823253e-07,-1.9951946856609455e-05,3.1130107149900276e-06,-8.461829890652715e-06,8.429203473759567e-07,0.0003269299334022947,-5.6510294078376965e-05
1153,19:51:57,32.70297,-117.234631,19:51:59.59,43.60690235690299,32.702954667,-117.232991833,-2.2233000002813696e-05,0.0016391669999933356,869.49,431.0,35.0,8.0,887.0,439.0,1.9624090895123107e-05,8.305363750930536e-07,-4.061741344465553e-06,3.421766118323493e-07,7.738122899609846e-05,-1.495370348239633e-05,0.00013041755402270499,-3.060567077515599e-05
1158,19:51:57,32.70297,-117.234631,19:51:59.78,43.79208754208818,32.702958667,-117.232991667,-1.8233000005807298e-05,0.001639332999999965,866.73,431.0,35.0,8.0,884.0,439.0,2.2675559199419547e-05,2.6557107788555395e-07,1.1174798622629182e-05,-2.810507677837914e-06,6.204555829541618e-05,-1.4374639974891669e-05,-8.543081956048873e-05,9.096737897452963e-06
1177,19:51:57,32.70297,-117.234631,19:52:00.48,44.49579124579191,32.7029775,-117.232993167,5.999999999062311e-07,0.0016378329999895413,856.22,431.0,35.0,8.0,874.0,439.0,1.6358343344038633e-05,-1.069600408913152e-06,7.352695178596349e-07,-5.8400860057458804e-06,-5.0736806355016734e-06,7.990442097027437e-06,-6.735371770677062e-05,4.326768748687565e-05
1195,19:51:57,32.70297,-117.234631,19:52:01.18,45.204545454546135,32.702981667,-117.232993167,4.76700000007213e-06,0.0016378329999895413,846.27,431.0,35.0,8.0,864.0,439.0,2.381255320246188e-05,-8.023273152069771e-06,4.107392493639294e-06,8.600299480439344e-06,-3.280462385857463e-05,4.6855581362462095e-05,0.00018054057829176734,-0.00013120622711589876
1199,19:51:57,32.70297,-117.234631,19:52:01.36,45.38636363636432,32.702986833,-117.232995,9.932999994077818e-06,0.001635999999990645,844.06,431.0,35.0,8.0,862.0,439.0,2.426037776596414e-05,-5.600833329959861e-06,-3.609079231876423e-06,1.835464019059015e-05,1.0266681847348056e-05,1.4322493082650285e-05,0.0002443249878041907,-0.0002244133692431143
