Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,dlat,dlon,d2lat,d2lon,d3lat,d3lon,d4lat,d4lon
224,20:02:52,32.70297,-117.234631,20:02:56.46,5.4907407407407325,32.703473,-117.232894333,0.0004960999999994442,0.0017366669999887563,553.16,428.0,32.0,8.3387,569.0,436.0,1.5023110397033496e-05,-5.756622710799582e-06,-6.627141646828774e-06,4.424285663845624e-06,1.442275054713773e-05,-5.120807410940729e-06,1.6651479797753747e-05,-1.8920225062887694e-05
243,20:02:57,32.70297,-117.234631,20:02:57.19,6.221509971509961,32.703478667,-117.232895833,0.000501766999995823,0.0017351669999925434,543.97,428.0,32.0,8.0323,560.0,436.0,1.2491699249370753e-05,-1.0206013098621597e-07,1.9938851050901604e-05,-9.533978277213743e-06,2.0115042592872337e-05,-2.480069378615654e-05,-7.599769161492222e-05,3.337105476291517e-05
250,20:02:57,32.70297,-117.234631,20:02:57.46,6.490740740740729,32.7034825,-117.232895667,0.0005055999999967753,0.001735332999999173,540.58,428.0,32.0,7.9194,557.0,436.0,2.0181190484842718e-05,-4.382095248106101e-06,2.374374585052272e-05,-1.6776463984822883e-05,-8.656744927974245e-06,-9.834863548335827e-06,-9.097721654373099e-05,6.109128479387315e-05
256,20:02:57,32.70297,-117.234631,20:02:57.69,6.721509971509959,32.703488333,-117.232897667,0.0005114329999997835,0.0017333329999900116,537.68,428.0,32.0,7.8226,554.0,436.0,2.4707659431454645e-05,-8.427492788207395e-06,1.7238279395954987e-05,-1.5670395597907013e-05,-2.6508524451808266e-05,5.3518118008434845e-06,-6.678230241930891e-05,5.79211125529363e-05
302,20:02:57,32.70297,-117.234631,20:02:59.46,8.490740740740723,32.703524333,-117.232909333,0.0005474329999941574,0.001721666999998206,515.42,428.0,32.0,7.0806,531.0,435.0,2.2972157640795935e-05,-1.0927414321271287e-05,-6.848900591066809e-06,1.3784768285265189e-06,-1.2158984247414895e-06,8.365087552128004e-07,1.6467096311635604e-05,-8.916769152442728e-06
324,20:02:57,32.70297,-117.234631,20:03:00.31,9.336894586894566,32.703544833,-117.232920333,0.0005679329999992433,0.0017106669999975566,505.36,427.87,31.605,7.2636,521.0,435.0,1.4802272724749642e-05,-8.63135001263459e-06,-2.8602462548796636e-06,-1.4748353736603995e-06,1.3596470592578989e-05,-9.284107292269387e-06,-8.955032323317815e-06,7.450838859632895e-06
332,20:02:57,32.70297,-117.234631,20:03:00.62,9.644586894586872,32.703548333,-117.2329225,0.0005714329999975121,0.0017084999999923411,501.76,427.81,31.419,7.3876,517.0,435.0,1.4682484761823422e-05,-9.553773866933569e-06,2.3171412143988966e-06,-4.992967525499493e-06,7.880454007078418e-06,-4.819617918312623e-06,-2.259255899875492e-05,1.666926410632776e-05
346,20:02:57,32.70297,-117.234631,20:03:01.25,10.303240740740717,32.703562667,-117.232932333,0.0005857669999969062,0.001698666999999432,495.47,427.7,31.093,7.6047,511.0,435.0,2.0024589142715078e-05,-1.5655350148133414e-05,-5.1056871053481765e-06,1.1582947977049051e-06,-1.2661806543223335e-05,9.204647575348295e-06,4.22289312049031e-06,-4.4882226254903015e-06
351,20:02:57,32.70297,-117.234631,20:03:01.56,10.615740740740717,32.703568667,-117.232937333,0.0005917669999959685,0.0016936669999978449,493.22,427.66,30.977,7.6822,509.0,435.0,1.6469524338665498e-05,-1.3748150084972287e-05,-9.26890496781724e-06,4.01480603948765e-06,-6.091868965693071e-06,3.979689825666056e-06,1.9263077063064763e-05,-1.454639719975412e-05
366,20:03:02,32.70297,-117.234631,20:03:02.31,11.336894586894562,32.703576,-117.2329435,0.0005990999999951896,0.0016874999999885176,486.47,427.54,30.628,7.9147,502.0,435.0,1.3292193027974932e-05,-1.4328099032762543e-05,-1.6291925451714886e-06,-1.7044108636652362e-06,4.869575538867555e-06,-2.89341311183018e-06,1.2577204737530813e-05,-2.0280248218517964e-05
374,20:03:02,32.70297,-117.234631,20:03:02.62,11.644586894586869,32.7035805,-117.232948667,0.000603599999998039,0.0016823329999908765,482.88,427.48,30.442,8.0388,498.0,436.0,1.3155434788083079e-05,-1.4970715215062306e-05,-8.823409482157553e-07,-1.9333933658871505e-06,8.395175851073051e-06,-1.0544711867528977e-05,4.796442456992324e-06,-1.0835315030778959e-05
389,20:03:02,32.70297,-117.234631,20:03:03.19,12.221509971509944,32.7035865,-117.232955333,0.0006095999999971013,0.001675666999986447,476.13,427.36,30.093,8.2713,491.0,436.0,1.2172727267825787e-05,-1.5918348041621747e-05,1.04166996207569e-05,-1.8618403652174216e-05,3.956124982621499e-06,-1.6176516296154283e-06,-5.9251731794228085e-05,9.312850977664126e-05
396,20:03:02,32.70297,-117.234631,20:03:03.46,12.490740740740712,32.70359,-117.232960167,0.0006130999999953701,0.0016708329999914895,472.98,427.31,29.93,8.3798,488.0,436.0,1.650000000368154e-05,-2.3063857138285945e-05,9.518181847249972e-06,-1.562354419229078e-05,-1.8473986066653566e-05,3.32120548389211e-05,-5.5530251372131517e-05,8.03464001201121e-05
402,20:03:02,32.70297,-117.234631,20:03:03.69,12.721509971509942,32.7035945,-117.2329665,0.0006175999999982196,0.0016644999999897436,470.29,427.26,29.791,8.4729,485.0,436.0,1.7400000009833405e-05,-2.4509900006820513e-05,2.2608947543219276e-06,-3.590111313483901e-06,-2.5793399965446527e-05,4.205705421963606e-05,-1.810554524113907e-05,1.7717861520115755e-05
422,20:03:02,32.70297,-117.234631,20:03:04.46,13.490740740740709,32.7036025,-117.232977833,0.0006255999999993378,0.0016531669999864107,461.29,427.11,29.326,8.7829,476.0,436.0,1.4936315789219109e-05,-2.0409794734716066e-05,-3.0805818757434597e-06,2.895259654114882e-06,-4.8183963382103525e-06,2.838821723188933e-06,2.0163433717553723e-05,-4.313357493587382e-05
440,20:03:02,32.70297,-117.234631,20:03:05.15,14.183048433048398,32.703615667,-117.2329955,0.0006387669999980972,0.0016354999999919073,453.7,426.97,28.81,9.0,468.0,436.0,1.2879750002131075e-05,-1.9922499998554187e-05,-5.092030219497936e-06,1.37625159086222e-06,4.714521229125842e-06,-2.213165083187656e-05,-2.673859899577857e-05,5.9804569353353796e-05
446,20:03:02,32.70297,-117.234631,20:03:05.38,14.413817663817628,32.703618167,-117.232999667,0.0006412669999988907,0.0016313329999917414,451.75,426.92,28.524,9.0,466.0,436.0,1.1541478782731238e-05,-1.9553181830170123e-05,-3.4179140424266723e-06,-5.264708452943495e-06,-4.571953063381813e-06,-9.557479264356998e-07,-3.0709919575718734e-05,0.00012595712272889427
451,20:03:02,32.70297,-117.234631,20:03:05.58,14.60612535612532,32.7036205,-117.233003667,0.0006435999999965247,0.0016273329999876296,450.12,426.88,28.286,9.0,464.0,436.0,1.1265799999193946e-05,-2.1665799991410495e-05,-6.192401249704786e-06,-9.898930547063849e-07,-8.95022781750272e-06,2.8746723881254898e-05,2.262232639441568e-05,3.979993863966588e-05
456,20:03:02,32.70297,-117.234631,20:03:05.77,14.798433048433012,32.7036225,-117.233008,0.0006455999999985806,0.001622999999995045,448.49,426.84,28.048,9.0,463.0,436.0,9.159785994383252e-06,-1.9933909928134116e-05,-6.8603093568507834e-06,5.791723809077579e-06,4.128941703701109e-06,1.4351920781128046e-05,4.844158067754053e-05,-7.012427981732415e-05
469,20:03:02,32.70297,-117.234631,20:03:06.28,15.310740740740696,32.7036255,-117.233014667,0.0006485999999981118,0.0016163329999869802,444.26,426.74,27.429,9.0,458.0,436.0,1.1228493330289876e-05,-2.135333555965341e-05,5.630182432484269e-06,-1.539678152642184e-05,2.2369033586328296e-06,-1.5119620671370279e-05,-2.941977419967719e-05,3.5280373213108124e-05
477,20:03:02,32.70297,-117.234631,20:03:06.6,15.63074074074069,32.703630167,-117.233023167,0.0006532669999970153,0.0016078329999942298,441.66,426.67,27.048,9.0,455.0,436.0,1.3348393479649303e-05,-2.8804015174613957e-05,1.919864145475657e-06,-1.4990347276531795e-05,-1.2319655354000063e-05,1.4720431935726579e-05,-2.3462748438738675e-05,4.8862747328803896e-05
495,20:03:07,32.70297,-117.234631,20:03:07.31,16.33689458689454,32.703637667,-117.233047,0.0006607669999993959,0.0015839999999940346,435.8,426.53,26.19,9.0,449.0,436.0,7.372626336211909e-06,-2.646655448584499e-05,-7.909330001264003e-06,1.636406824891361e-05,5.435736723742929e-06,-1.9943482283261713e-05,2.089348437778843e-05,-6.717921710216547e-05
503,20:03:07,32.70297,-117.234631,20:03:07.62,16.644586894586862,32.7036395,-117.233054167,0.0006625999999982923,0.0015768329999872321,433.2,426.47,25.81,9.0,446.0,435.0,5.013138887319181e-06,-1.9681305568199667e-05,-3.6418467606361664e-06,1.6008100779467169e-06,1.1294658072163465e-05,-4.303946869773873e-05,4.081089798361339e-06,-1.1203711274045719e-05
521,20:03:07,32.70297,-117.234631,20:03:08.31,17.336894586894584,32.7036415,-117.233062167,0.0006646000000003482,0.0015688329999932193,427.34,426.33,24.952,9.0,440.0,435.0,8.763888885906894e-06,-5.0429805538398844e-05,1.669999960542904e-07,-2.0499000001449654e-05,-9.183679207902095e-06,4.8675612158947194e-05,-1.0076329992267894e-05,7.919406825341311e-05
529,20:03:07,32.70297,-117.234631,20:03:08.62,17.644586894586904,32.703645,-117.233083,0.000668099999998617,0.0015479999999996608,424.74,426.26,24.571,9.0,437.0,435.0,8.097222217765552e-06,-5.3466694433818994e-05,-4.666999998902955e-06,5.499999986112266e-06,-9.61694443309482e-06,6.57564166455647e-05,6.526153235120386e-06,-5.566189900431354e-06
547,20:03:07,32.70297,-117.234631,20:03:09.31,18.336894586894626,32.7036455,-117.233097833,0.0006685999999973546,0.0015331669999909536,418.88,426.12,23.714,9.0,431.0,435.0,9.71472227699003e-07,-2.571744443200137e-05,-1.8329999988961696e-06,2.1832000001606927e-05,7.260305548464852e-06,-3.3239083343907505e-05,-2.7480934833851384e-06,-8.543323912869664e-05
555,20:03:07,32.70297,-117.234631,20:03:09.62,18.644586894586947,32.703645833,-117.233106333,0.0006689330000000382,0.0015246669999982032,416.28,426.06,23.333,9.0,428.0,435.0,1.5643611151162852e-06,-2.1495666653868024e-05,8.339999979512039e-07,3.832999993845993e-06,2.7051528928250496e-06,-5.165474518096497e-05,-1.3278870474200977e-05,-6.842541391847714e-06
573,20:03:07,32.70297,-117.234631,20:03:10.31,19.33689458689467,32.703647667,-117.233111667,0.0006707669999954646,0.0015193329999902971,413.04,426.0,22.039,9.1068,424.0,435.0,4.3936111795658296e-07,-3.424416666951424e-05,-6.581093477232003e-06,-2.127023912404041e-05,-4.11184535495193e-06,2.6178824737480443e-05,6.521315446893071e-06,1.637360785412958e-05
581,20:03:07,32.70297,-117.234631,20:03:10.62,19.64458689458699,32.7036475,-117.233125833,0.0006705999999994106,0.0015051669999905926,412.34,426.0,21.34,9.1845,423.0,435.0,-2.2633470947077e-06,-4.117938405488644e-05,-6.943870479396749e-06,-4.676541390268576e-06,1.3308462100599917e-07,1.8081451454191103e-05,6.9103833158490545e-06,-6.067871797531089e-05
596,20:03:07,32.70297,-117.234631,20:03:11.19,20.22150997151009,32.703644333,-117.233144333,0.0006674329999967199,0.001486666999994668,411.03,426.0,20.029,9.3301,421.0,435.0,-4.27911601240589e-06,-2.4554523798104265e-05,-5.447741262665777e-06,-3.3022890987020786e-05,-3.328563460490203e-06,-5.409620954618302e-05,1.2647952202008161e-05,0.00022120406002716818
603,20:03:07,32.70297,-117.234631,20:03:11.46,20.490740740740872,32.703643333,-117.23315,0.0006664329999992447,0.0014809999999982892,410.42,426.0,19.417,9.3981,420.0,435.0,-5.9912857073821275e-06,-4.1214857156593454e-05,-7.08792078674235e-06,-4.821075332299101e-05,2.4196261536065933e-06,4.89697252875361e-05,2.8851137454968576e-05,0.0003360710992915369
609,20:03:07,32.70297,-117.234631,20:03:11.69,20.721509971510113,32.7036415,-117.2331635,0.0006646000000003482,0.001467499999989741,409.89,426.0,18.893,9.4563,419.0,435.0,-7.771045452330109e-06,-4.9636363664292294e-05,-4.845908295058732e-06,-1.606529872843529e-05,1.0561239632114374e-05,0.00011727828510608075,2.103206646452377e-05,0.00015934427901502073
625,20:03:12,32.70297,-117.234631,20:03:12.31,21.336894586894754,32.703637,-117.2331795,0.0006600999999974988,0.0014514999999875045,408.5,426.0,17.495,9.6117,417.0,436.0,-6.049333333516763e-06,-2.5999999988238123e-05,3.0413811903903576e-06,1.9972727300079914e-05,1.2229204678136442e-07,-8.925408133764371e-06,-2.240364048183381e-05,-0.00012913061529839064
633,20:03:12,32.70297,-117.234631,20:03:12.62,21.644586894587075,32.703635333,-117.2331875,0.0006584329999981264,0.0014434999999934917,407.8,426.0,16.796,9.6893,416.0,436.0,-5.07604696765526e-06,-2.269090907644516e-05,1.126001302157948e-06,6.843801654290459e-06,-7.608112817732199e-06,-3.697323034613978e-05,-1.5384067818725293e-05,-5.350791756622332e-05
655,20:03:12,32.70297,-117.234631,20:03:13.46,22.490740740740957,32.703631833,-117.233199,0.0006549329999998577,0.0014319999999941047,405.87,426.0,14.874,9.9029,413.0,436.0,-8.863636362250777e-06,-2.6000000001533802e-05,-8.530065503197269e-06,-1.118760213237532e-05,2.0382433915019778e-06,5.353686703656457e-06,1.1740106148144004e-05,3.664660338465914e-05
677,20:03:12,32.70297,-117.234631,20:03:14.31,23.33689458689484,32.703620333,-117.2332315,0.0006434330000004707,0.0013994999999908941,407.0,426.27,14.727,10.0,414.0,436.0,-1.9511542434605096e-05,-4.162377422354266e-05,4.575336272392211e-06,1.590388684509408e-05,1.2259759125281577e-05,2.5044098458670636e-05,-3.217220075660518e-05,-5.7368717840063836e-05
685,20:03:12,32.70297,-117.234631,20:03:14.62,23.64458689458716,32.703613667,-117.233244667,0.0006367669999960412,0.0013863329999992402,408.33,426.45,15.212,10.0,416.0,436.0,-1.618383334189773e-05,-3.2884861091984885e-05,7.986345460798807e-06,2.2829554534483583e-05,-2.5906717532857973e-06,-1.6303830540354647e-06,-3.9180273260151656e-05,-7.138054932789074e-05
703,20:03:12,32.70297,-117.234631,20:03:15.31,24.336894586894882,32.703611,-117.233252,0.0006340999999991936,0.001379000000000019,411.33,426.86,16.303,10.0,419.0,437.0,-1.5061083336930696e-05,-2.5759111117905874e-05,-1.5110900000402874e-05,-1.5900000014630733e-05,-1.556598026588344e-05,-2.7197056383721826e-05,2.742580269660229e-05,4.0975720948719133e-05
711,20:03:12,32.70297,-117.234631,20:03:15.62,24.644586894587203,32.703604833,-117.233262,0.0006279329999969718,0.001368999999996845,412.67,427.05,16.788,10.0,421.0,437.0,-2.1998816671424512e-05,-3.423333334151075e-05,-1.7466694595373255e-05,-2.0337298249546762e-05,-8.137107192255776e-07,-3.935417773488076e-06,3.9816053430246955e-05,6.271815576413602e-05
733,20:03:12,32.70297,-117.234631,20:03:16.46,25.490740740741085,32.703581667,-117.233295,0.0006047669999986738,0.0013359999999948968,416.33,427.55,18.121,10.0,425.0,438.0,-2.4955373872328686e-05,-3.467883952887118e-05,-2.23296467614487e-06,7.323863322833926e-07,1.3961651141694075e-05,1.9157972949751588e-05,1.2327365823381057e-05,1.943428003427259e-05
808,20:03:17,32.70297,-117.234631,20:03:19.31,28.33689458689504,32.703533833,-117.233352333,0.0005569329999985939,0.001278666999994016,430.89,429.33,22.222,10.0,442.0,439.0,-1.9237223464621447e-05,-2.054242948186383e-05,-1.190291229457095e-06,2.8291592130575425e-07,-1.0681441024743224e-07,-7.561910374894192e-07,-6.026581229178171e-07,-4.169645544961834e-07
816,20:03:17,32.70297,-117.234631,20:03:19.62,28.64458689458736,32.703527833,-117.233358667,0.0005509329999995316,0.0012723329999886346,433.72,429.58,22.384,10.0,445.0,440.0,-1.970989090661443e-05,-2.061118486082063e-05,-1.2388963830387384e-06,3.0340915967627387e-08,-1.4787125438192732e-07,-6.656136821675547e-07,2.9971321266322524e-07,7.28392267311243e-07
838,20:03:17,32.70297,-117.234631,20:03:20.46,29.49074074074124,32.703510667,-117.233376167,0.0005337670000002959,0.0012548329999901853,441.49,430.24,22.828,10.0,453.0,440.0,-2.0066456899646353e-05,-1.999494824717792e-05,-1.340526773943312e-06,-1.7160402073300362e-07,1.1136342080281588e-06,9.606397625639266e-07,-3.8766487463888896e-07,2.0194830046755076e-07
911,20:03:22,32.70297,-117.234631,20:03:23.31,32.33689458689514,32.703455667,-117.2334265,0.00047876699999704897,0.0012045000000000528,468.47,432.26,25.293,10.0,481.0,442.0,-3.268103164711473e-05,-2.909832978693558e-05,1.3640194112875972e-05,1.4043953792305675e-05,-1.7973736234092997e-05,-1.4930759193539524e-05,1.6268043472408494e-05,5.242911127340731e-06
919,20:03:22,32.70297,-117.234631,20:03:23.62,32.64458689458746,32.703445167,-117.233435833,0.0004682669999951372,0.0011951669999916703,471.91,432.4,25.983,10.0,485.0,442.0,-2.7882889857801447e-05,-2.4203560164415814e-05,7.336849649599028e-06,8.78707438501714e-06,-1.2203962629410156e-05,-1.2957426850809029e-05,4.33663067728242e-05,3.1031380121830464e-05
934,20:03:22,32.70297,-117.234631,20:03:24.19,33.221509971510564,32.703435833,-117.233443167,0.00045893299999733017,0.0011878329999888138,478.38,432.66,27.276,10.0,492.0,443.0,-3.258206319589553e-05,-2.6837019893437633e-05,9.254895474717208e-06,5.776405168913469e-06,3.944136856386225e-05,3.1575394622317376e-05,-1.635661339789129e-05,7.389706906871418e-06
941,20:03:22,32.70297,-117.234631,20:03:24.46,33.490740740741344,32.703425,-117.233452167,0.0004480999999998403,0.0011788329999973257,481.4,432.78,27.879,10.0,495.0,443.0,-2.7904190481480235e-05,-2.3982571408828323e-05,2.4411471714259966e-05,1.8900294768720702e-05,2.1735397813544382e-05,2.4795122553618345e-05,-0.00010797452262396654,-7.423426788259193e-05
947,20:03:22,32.70297,-117.234631,20:03:24.69,33.721509971510585,32.703421,-117.233455833,0.00044409999999572847,0.0011751669999995329,483.98,432.88,28.397,10.0,498.0,443.0,-2.087893561861226e-05,-1.7979590904803494e-05,2.259119843795205e-05,1.988473452449513e-05,-1.1530929290372985e-05,-2.038139304776186e-06,-0.00010054471170707953,-8.528224383936873e-05
963,20:03:22,32.70297,-117.234631,20:03:25.31,34.33689458689523,32.703402333,-117.233470333,0.0004254329999966444,0.0011606669999935093,492.03,433.29,29.774,10.097,507.0,443.0,-1.9861291672343536e-05,-1.5799333339689987e-05,9.516856841623758e-06,8.285395607698032e-06,-1.840499719525772e-06,-3.655562445033064e-06,2.4055765360494524e-05,1.4345001203034565e-05
971,20:03:22,32.70297,-117.234631,20:03:25.62,34.64458689458755,32.703397833,-117.233474,0.00042093299999379497,0.001156999999992081,496.51,433.55,30.462,10.183,512.0,444.0,-1.572330719354572e-05,-1.2520368988953726e-05,1.19359808316939e-05,9.498047669958897e-06,6.839553823375757e-06,3.3695631260473912e-06,2.504614812430249e-05,2.03471887758069e-05
1045,20:03:27,32.70297,-117.234631,20:03:28.46,37.490740740741515,32.703324167,-117.2335255,0.00034726699999509947,0.0011054999999942083,537.88,435.94,36.828,10.978,556.0,447.0,-2.1570317205291437e-05,-1.598948095405078e-05,4.4805142401916595e-06,4.04102986611187e-06,-5.174321584049826e-06,-4.127640224516679e-06,-5.227417980622533e-06,-4.208892546992711e-06
1067,20:03:27,32.70297,-117.234631,20:03:29.31,38.3368945868954,32.703307,-117.2335385,0.0003300999999993337,0.0010924999999986085,553.0,436.33,38.167,11.5,572.0,448.0,-1.613520606606213e-05,-1.1246969711399633e-05,-5.404498277730916e-07,-7.61262535915901e-09,-9.850672185475106e-06,-8.085151261636185e-06,6.437823713388544e-06,5.548730939093396e-06
1075,20:03:27,32.70297,-117.234631,20:03:29.62,38.64458689458772,32.7033025,-117.2335415,0.00032559999999648426,0.0010894999999919719,558.6,436.47,38.633,11.7,578.0,448.0,-1.7080660613608188e-05,-1.1877272744590024e-05,-4.009669863550065e-06,-2.8646260992651573e-06,-6.53112700052083e-06,-5.233705161494636e-06,7.580877981905918e-06,5.976155232698159e-06
1097,20:03:27,32.70297,-117.234631,20:03:30.46,39.4907407407416,32.703282333,-117.2335565,0.0003054329999940819,0.0010744999999872107,574.0,436.83,39.917,12.25,594.0,449.0,-2.2653651510979363e-05,-1.620028502491021e-05,1.5025382899751652e-06,2.134589227021036e-06,-7.5804784806888965e-06,-7.834966036214357e-06,-3.210281284926687e-05,-2.4314175973362443e-05
1116,20:03:27,32.70297,-117.234631,20:03:31.2,40.230740740741616,32.703266333,-117.2335675,0.0002894329999989509,0.0010634999999865613,587.3,437.15,41.025,12.725,608.0,450.0,-1.630699578657885e-05,-9.932892060077105e-06,-1.3228726600071014e-05,-1.2557339369088226e-05,-5.130975785777262e-05,-3.957318508473848e-05,7.33260424357984e-05,7.64132989341612e-05
1122,20:03:27,32.70297,-117.234631,20:03:31.44,40.47074074074161,32.703262833,-117.2335695,0.0002859329999935767,0.0010614999999916108,591.5,437.25,41.375,12.875,612.0,450.0,-2.1179166672288352e-05,-1.4583333326120482e-05,-2.7987382330463155e-05,-2.3589805823603426e-05,-2.340424740126196e-05,-1.1947722575448307e-05,0.0001613300667630227,0.00014006322911818233
1128,20:03:27,32.70297,-117.234631,20:03:31.68,40.710740740741606,32.703256167,-117.2335745,0.0002792669999962527,0.0010564999999900238,595.7,437.35,41.725,13.025,617.0,450.0,-2.9740939305200877e-05,-2.1255998855406507e-05,-2.4462765352676516e-05,-1.829224620530329e-05,2.612867418847663e-05,2.7657164891987606e-05,0.00014716713140385383,0.00011343865680470116
1144,20:03:32,32.70297,-117.234631,20:03:32.31,41.33689458689546,32.703234333,-117.2335885,0.000257432999994478,0.0010424999999969486,606.9,437.62,42.658,13.425,628.0,451.0,-2.6743418303115966e-05,-1.7173178703956682e-05,1.0590934925916916e-05,8.147523999815979e-06,2.153493443106557e-05,1.4422341504378187e-05,-4.1501278404024404e-05,-3.7785870870564374e-05
1152,20:03:32,32.70297,-117.234631,20:03:32.62,41.64458689458778,32.703227333,-117.233593,0.00025043299999794044,0.0010379999999940992,612.5,437.75,43.125,13.625,634.0,451.0,-2.2607142847197042e-05,-1.4420238103526513e-05,1.200858119101441e-05,8.381298973775488e-06,3.5995814860332556e-06,2.7856191423792095e-07,-5.2371489397729906e-05,-4.133855876644913e-05
1222,20:03:32,32.70297,-117.234631,20:03:35.31,44.33689458689559,32.703169833,-117.233627,0.0001929329999939,0.0010039999999946758,675.25,439.72,45.375,13.656,698.0,453.0,-2.4065476176848258e-05,-5.183154762345484e-06,-2.04094697213546e-06,-2.2048472212537047e-06,2.0234446496010936e-06,-1.975480834983687e-06,-3.040711113982606e-07,9.64651140071025e-07
1230,20:03:32,32.70297,-117.234631,20:03:35.62,44.64458689458791,32.703162333,-117.233628333,0.00018543299999862484,0.001002666999994517,682.85,439.97,45.575,13.606,706.0,454.0,-2.474618180543806e-05,-6.0597500002111914e-06,-1.1636904795290162e-06,-2.7438869041702083e-06,1.9397779741689627e-06,-1.6153027428878557e-06,-9.705876321992832e-07,1.012136760949595e-06
1274,20:03:37,32.70297,-117.234631,20:03:37.31,46.336894586895674,32.703117,-117.233654667,0.00014009999999586853,0.0009763329999969983,724.65,441.34,46.675,13.331,748.0,455.0,-1.69554318154163e-05,-9.725500000647147e-06,-6.3631416650144495e-06,-4.206266667713156e-06,-6.205769048201646e-06,-1.3771856583407389e-06,1.8902802600690487e-06,-6.993096520679211e-07
1282,20:03:37,32.70297,-117.234631,20:03:37.62,46.644586894587995,32.703112333,-117.233657333,0.000135432999996965,0.0009736669999966807,732.25,441.59,46.875,13.281,756.0,455.0,-1.9526846966000883e-05,-1.113386969798304e-05,-8.447902271451987e-06,-4.658718319885249e-06,-5.249120126445248e-06,-1.6393517164331215e-06,4.382385948097345e-06,-4.474035299367811e-07
