Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,dlat,dlon,d2lat,d2lon,d3lat,d3lon,d4lat,d4lon
169,19:49:02,32.70297,-117.234631,19:49:02.74,6.722222222222242,32.702779,-117.2330045,-0.0001979000000034148,0.0016264999999862084,990.95,428.19,32.612,10.806,1007.0,439.0,2.1936558147226352e-05,2.004362669924439e-05,-2.0110626152780395e-06,-2.013893145393293e-06,-3.807158599895877e-05,-3.760242250717837e-05,-5.1380163135691926e-06,-1.457044205939549e-05
212,19:49:02,32.70297,-117.234631,19:49:04.33,8.314814814814834,32.702795833,-117.232990333,-0.00018106699999975717,0.0016406669999895485,971.95,428.53,31.946,10.473,988.0,439.0,2.7465615820537097e-05,1.7664615826747804e-05,7.71791660022631e-06,5.740911154645747e-06,-7.578616916039501e-06,-1.4002069246303237e-06,-9.427032582725126e-06,-8.741078718649744e-06
221,19:49:02,32.70297,-117.234631,19:49:04.67,8.648148148148161,32.702806167,-117.232983833,-0.0001707330000044749,0.0016471669999873484,967.98,428.6,31.806,10.403,984.0,439.0,3.033449999279078e-05,2.0082999995452372e-05,4.236768344659084e-06,4.836768351620195e-06,-1.2714480687830019e-05,-6.50966976967435e-06,-6.231229289872259e-06,-1.0372782900705772e-05
239,19:49:02,32.70297,-117.234631,19:49:05.33,9.314814814814815,32.7028255,-117.232969667,-0.00015140000000002374,0.001661332999987053,960.02,428.74,31.527,10.264,976.0,439.0,2.733249999309405e-05,2.00830000238743e-05,-7.267600008731552e-06,-4.565999975626041e-06,-4.633484180412226e-06,-6.817384190909383e-06,1.4833454108322768e-05,7.603036101507119e-06
248,19:49:02,32.70297,-117.234631,19:49:05.67,9.648148148148142,32.702834333,-117.232963167,-0.00014256700000458977,0.0016678329999990638,956.05,428.81,31.388,10.194,972.0,439.0,2.4449199988652526e-05,1.780000002895584e-05,-6.7082500105899605e-06,-5.623999989269106e-06,7.629937468945645e-07,-2.9389375348471388e-06,1.3285413256729752e-05,9.095982579828972e-06
288,19:49:07,32.70297,-117.234631,19:49:07.33,11.314814814814785,32.702858,-117.232947667,-0.00011890000000391865,0.0016833329999883517,937.83,428.9,31.096,10.0,953.0,439.0,2.9449199993792383e-05,1.8635000009227347e-05,-1.3062062495184352e-05,-8.563374996663292e-06,-1.2948218684804218e-06,-8.940278138115447e-06,2.594539766095566e-05,3.138395176136094e-05
297,19:49:07,32.70297,-117.234631,19:49:07.67,11.648148148148112,32.702868833,-117.232940833,-0.00010806700000642877,0.0016901669999924707,933.54,428.85,31.153,10.0,949.0,439.0,2.4024374995513156e-05,1.517625001135124e-05,-1.3325838743192738e-05,-1.2021911251613632e-05,9.16564982051663e-06,3.853356190559402e-06,4.317458463685926e-05,6.387918464633693e-05
312,19:49:07,32.70297,-117.234631,19:49:08.22,12.203703703703656,32.702874333,-117.232937333,-0.00010256700000610408,0.0016936669999978449,926.37,428.75,31.248,10.0,942.0,439.0,1.9351350000818446e-05,6.97365000306132e-06,9.856135316697417e-07,3.293809738891875e-06,4.4071131627907655e-05,6.295131216103399e-05,-2.235712823690726e-05,-6.321320575753423e-05
317,19:49:07,32.70297,-117.234631,19:49:08.41,12.388888888888838,32.7028785,-117.232936,-9.840000000593818e-05,0.0016949999999980037,923.98,428.72,31.28,10.0,940.0,439.0,2.0113936366073344e-05,8.698336359264352e-06,1.0277213063575589e-05,1.713559682909071e-05,3.467246618340574e-05,4.0776673656281756e-05,-0.0001301015875976934,-0.00021556019465092982
323,19:49:07,32.70297,-117.234631,19:49:08.63,12.611111111111056,32.702882333,-117.232933667,-9.456700000498586e-05,0.0016973329999956377,921.11,428.68,31.318,10.0,937.0,439.0,2.4040227275632037e-05,1.4592190900553949e-05,1.3848293205073644e-05,1.713868609560841e-05,-1.5398676179827036e-05,-3.267683094843864e-05,-0.000165033766451028,-0.00020193381605162924
328,19:49:07,32.70297,-117.234631,19:49:08.81,12.796296296296237,32.702887833,-117.232930333,-8.906700000466117e-05,0.0017006669999943824,918.73,428.65,31.35,10.0,934.0,439.0,2.601521739263008e-05,1.6317926081809288e-05,6.1404308235365964e-06,6.042554955810067e-06,-3.6657031975769476e-05,-5.022522980528029e-05,-7.964941772762267e-05,-5.9820805619095136e-05
346,19:49:07,32.70297,-117.234631,19:49:09.48,13.46296296296289,32.702896333,-117.2329235,-8.056700000480532e-05,0.001707499999994866,910.13,428.54,31.465,10.0,926.0,439.0,1.9250000001847335e-05,1.2482899997223957e-05,-6.380570770767443e-06,-4.1756235419265745e-06,-5.406955225060189e-06,-6.248451185834154e-06,3.181596205610672e-05,4.331620777298776e-05
373,19:49:07,32.70297,-117.234631,19:49:10.48,14.462962962962871,32.702925333,-117.232907667,-5.156699999986358e-05,0.0017233329999868374,897.23,428.36,31.637,10.0,913.0,438.0,1.8520312204190213e-05,1.0672649832724722e-05,8.274294753766437e-06,3.194150113395791e-06,3.820277226109147e-06,3.094316352879322e-06,-1.3843030765028357e-05,-5.088590097629035e-06
394,19:49:07,32.70297,-117.234631,19:49:11.32,15.308080808080703,32.7029335,-117.232902333,-4.3400000002691286e-05,0.0017286669999947435,887.2,428.23,31.771,10.0,903.0,438.0,3.1943928340086175e-05,1.694634673906053e-05,3.7645543529647908e-06,2.7555771293110736e-06,-2.435605475049435e-05,-1.1513366405741237e-05,-6.449745904705174e-06,-5.313422738984746e-06
401,19:49:07,32.70297,-117.234631,19:49:11.64,15.626262626262518,32.702946333,-117.232895667,-3.0567000003145495e-05,0.001735332999999173,883.85,428.18,31.815,10.0,900.0,438.0,3.168994304578137e-05,1.7263939234378207e-05,-6.263552213321944e-06,-2.2248270627716063e-06,-2.318695294558318e-05,-1.1769908538145384e-05,1.0780921089815047e-05,2.645618188328249e-06
422,19:49:12,32.70297,-117.234631,19:49:12.48,16.462962962962862,32.702953833,-117.232889333,-2.3067000000764892e-05,0.0017416669999903434,873.82,428.05,31.949,10.0,890.0,438.0,1.4424380195483731e-05,8.311197630993814e-06,-7.336420136580779e-06,-3.5297515888064785e-06,1.4694764241811724e-06,-1.9614215043129554e-06,1.1106371627285765e-05,-6.989809630257939e-07
443,19:49:12,32.70297,-117.234631,19:49:13.26,17.240740740740662,32.702969,-117.232882333,-7.899999999949614e-06,0.001748666999986881,863.78,428.16,31.921,9.8424,880.0,438.0,1.8333428561183376e-05,1.0750000026656971e-05,-4.203975200401525e-06,-5.3458147087451325e-06,-3.1682479973839854e-06,-1.1486093427120296e-05,8.349541580435986e-05,4.003514887303261e-05
449,19:49:12,32.70297,-117.234631,19:49:13.48,17.46296296296289,32.702973,-117.232879833,-3.900000002943216e-06,0.0017511669999947799,860.9,428.23,31.885,9.7697,877.0,438.0,1.6813186800603343e-05,9.023538485736834e-06,-5.364898704648343e-06,-8.479305637315217e-06,2.1066174838275847e-05,7.300447752001498e-07,0.00010478920990992366,6.068797344295587e-05
456,19:49:12,32.70297,-117.234631,19:49:13.74,17.722222222222157,32.702977,-117.232878167,9.999999406318238e-08,0.0017528329999976222,857.55,428.32,31.842,9.6848,873.0,438.0,1.5868788813473e-05,6.6103777251021656e-06,8.048715758126842e-06,-3.80418943797621e-06,4.694350734778406e-05,1.8192681254814237e-05,4.620319002733344e-05,3.939438475507139e-05
472,19:49:12,32.70297,-117.234631,19:49:14.33,18.314814814814767,32.702987,-117.232874,1.0099999997237319e-05,0.0017569999999977881,849.89,428.51,31.745,9.4909,866.0,438.0,3.647436000015499e-05,1.1810812483439154e-05,2.937265510899086e-05,7.193500465706021e-06,1.7094145319817522e-06,3.6637256856337603e-06,-6.270177038918218e-05,-2.4487970664885615e-05
481,19:49:12,32.70297,-117.234631,19:49:14.67,18.64814814814811,32.703002833,-117.232869167,2.5932999996314265e-05,0.0017618329999891102,845.58,428.62,31.691,9.3818,861.0,438.0,4.5252886361135394e-05,1.391197724907275e-05,2.3515947492497066e-05,5.621953105886702e-06,-1.663540786571828e-05,-4.493373354266851e-06,-5.001839960671684e-05,-2.2311409192904905e-05
574,19:49:17,32.70297,-117.234631,19:49:18.33,22.31481481481485,32.703078167,-117.232841833,0.00010126699999801758,0.001789166999998315,801.05,429.75,31.127,8.2545,817.0,438.0,1.775288635240727e-05,7.036977266429434e-06,2.1962299662058585e-07,-1.9292439437229027e-06,2.278519560380263e-06,8.136059858624804e-07,-2.2137825337629344e-07,1.2567300913765885e-06
583,19:49:17,32.70297,-117.234631,19:49:18.67,22.64814814814819,32.703084,-117.2328395,0.00010709999999392039,0.0017914999999959491,796.75,429.85,31.073,8.1455,812.0,438.0,1.806002198761417e-05,6.39225219584128e-06,1.2407071714355559e-06,-1.5709806344042259e-06,2.041704927531866e-06,1.2267394129735721e-06,-1.5576631872468444e-06,8.113398167397875e-07
605,19:49:17,32.70297,-117.234631,19:49:19.48,23.46296296296303,32.703099833,-117.2328355,0.00012293300000010277,0.001795500000000061,786.93,429.86,30.724,8.069,802.0,438.0,1.9706941117649774e-05,5.8355938000811416e-06,8.69631199194549e-07,-2.6876682980636004e-07,-9.149676930710391e-07,1.0352333177112084e-06,-5.289286995264023e-07,6.224074565850355e-07
657,19:49:17,32.70297,-117.234631,19:49:21.5,25.489898989899114,32.703141167,-117.232819,0.00016426699999527727,0.0018119999999868242,765.77,429.14,29.29,8.4276,780.0,438.0,1.5663077561832244e-05,7.380337990951823e-06,-3.30213028354368e-06,-1.0088691451436864e-06,1.3642350054179078e-05,6.620196548321827e-06,-5.548497958438791e-07,2.0519383910934386e-07
677,19:49:22,32.70297,-117.234631,19:49:22.33,26.314814814814962,32.7031525,-117.232813167,0.0001755999999986102,0.0018178329999898324,757.63,428.87,28.738,8.5655,772.0,437.0,1.2500287121012003e-05,5.953550659045653e-06,1.3222660309463259e-05,6.797361640688373e-06,1.058724107799056e-05,5.933314335904342e-06,-2.433113778968096e-05,-1.0127997594884873e-05
686,19:49:22,32.70297,-117.234631,19:49:22.67,26.648148148148305,32.7031565,-117.232811333,0.0001795999999956166,0.0018196669999923643,753.97,428.74,28.49,8.6276,768.0,437.0,1.9205278586862526e-05,9.367869509509458e-06,1.5479576928910084e-05,8.299697492051484e-06,-3.015492798464431e-07,1.3052913476760474e-06,-2.4717883295136107e-05,-1.1246632035070113e-05
708,19:49:22,32.70297,-117.234631,19:49:23.48,27.462962962963143,32.7031865,-117.232796,0.00020959999999803358,0.001834999999999809,745.02,428.44,27.883,8.7793,759.0,437.0,2.258562367781732e-05,1.226006176755813e-05,1.1474800552801525e-06,2.986187380676382e-06,-4.610490875336053e-06,-2.6054644918735433e-06,-2.465647550325826e-05,-1.9027283887406813e-05
729,19:49:22,32.70297,-117.234631,19:49:24.26,28.240740740740943,32.7031935,-117.232791333,0.00021659999999457114,0.0018396669999987125,736.48,428.15,27.303,8.9241,750.0,437.0,2.1250000000146477e-05,1.4164428563390175e-05,7.197393258898379e-06,3.866797060855604e-06,-3.8167192342297155e-05,-2.7967467241010173e-05,2.8548467322571874e-05,5.1735500653928734e-05
735,19:49:22,32.70297,-117.234631,19:49:24.48,28.46296296296317,32.703199,-117.232787667,0.00022209999999489582,0.0018433329999965054,734.03,428.07,27.138,8.9655,748.0,437.0,2.341542857841716e-05,1.5113769209689192e-05,-4.201389304502605e-06,-4.195794369651956e-06,-2.727116482425915e-05,-1.111552805424345e-05,8.92935865405865e-05,8.902568614788716e-05
742,19:49:22,32.70297,-117.234631,19:49:24.74,28.722222222222438,32.703204667,-117.232784167,0.00022776699999838002,0.0018468329999876687,731.25,427.98,26.983,9.0,745.0,437.0,1.8108000009167577e-05,1.14647142705085e-05,-4.0053673525133206e-06,5.343806765871447e-07,8.056874110717526e-06,1.5955366074002843e-05,2.7517665913818595e-05,3.237167445217505e-06
756,19:49:22,32.70297,-117.234631,19:49:25.26,29.24074074074097,32.703210167,-117.232780333,0.0002332669999987047,0.001850666999999362,726.0,427.87,26.867,9.0,739.0,437.0,3.310714284892279e-05,2.6892192857477966e-05,7.74346012286827e-06,6.433138828969206e-06,-9.045002354102573e-05,-8.729261663531051e-05,-0.00011135962837457145,-9.263824723619102e-05
762,19:49:22,32.70297,-117.234631,19:49:25.48,29.4629629629632,32.703219667,-117.2327725,0.0002427669999960358,0.0018584999999973206,723.75,427.82,26.817,9.0,737.0,437.0,3.2810439554549584e-05,2.61008406364149e-05,-2.3128780968401276e-05,-2.2362248334946364e-05,-0.00010770918286676095,-9.773766882037338e-05,4.710924572952847e-05,6.179703738575801e-05
769,19:49:22,32.70297,-117.234631,19:49:25.74,29.722222222222467,32.703225167,-117.2327685,0.0002482669999963605,0.0018624999999872216,721.13,427.76,26.758,9.0,735.0,437.0,2.0222192692109567e-05,1.4616449070144715e-05,-4.161153701933085e-05,-3.807055076093925e-05,-5.775494834384844e-05,-4.880764160487647e-05,0.00017162298617063766,0.0001670106534676693
808,19:49:27,32.70297,-117.234631,19:49:27.33,31.3148148148151,32.703247667,-117.232753167,0.00027076699999639686,0.0018778329999946664,706.5,427.43,26.433,9.0,720.0,436.0,2.187708004860664e-05,1.4898755351894048e-05,-1.1711305525033573e-06,-5.417708218383453e-07,9.562279003701913e-06,4.689399974293801e-06,4.5499396793339104e-07,-2.4909700364981554e-06
817,19:49:27,32.70297,-117.234631,19:49:27.67,31.648148148148444,32.7032555,-117.232747833,0.0002785999999943556,0.0018831669999883616,703.13,427.36,26.358,9.0,716.0,436.0,2.1332499997583313e-05,1.4667999991501823e-05,9.118398965391824e-07,-2.9551071415497026e-07,6.7966904453540255e-06,1.3417183255920749e-06,-9.07087954913168e-06,-6.710457980769426e-06
835,19:49:27,32.70297,-117.234631,19:49:28.33,32.31481481481513,32.703266833,-117.232739833,0.0002899329999976885,0.0018911669999965852,696.38,427.21,26.208,9.0,709.0,436.0,2.533449999475503e-05,1.5000000004760771e-05,6.173338991077461e-06,1.4028855062957554e-06,-2.8271441951830005e-07,1.3115289588597455e-06,-1.1968753493444611e-05,-1.9393089003926505e-06
844,19:49:27,32.70297,-117.234631,19:49:28.67,32.64814814814847,32.703276667,-117.232734333,0.0002997669999942332,0.00189666699999691,693.0,427.13,26.133,9.0,706.0,436.0,2.742066949100092e-05,1.5618442754593932e-05,4.716607007683737e-06,1.6340509306129654e-06,-4.497239950022695e-06,3.49421850346475e-07,-1.3833313472927579e-05,-5.123697074426508e-06
887,19:49:27,32.70297,-117.234631,19:49:30.26,34.24074074074111,32.7033045,-117.232716167,0.00032759999999854017,0.0019148329999865155,679.65,426.84,25.201,8.8402,692.0,436.0,2.3199892015713687e-05,1.6537109205318895e-05,-3.412348615221801e-06,-4.2754310771140637e-07,-3.5580844097179355e-05,-2.4834851925352644e-05,1.3436962353693179e-05,5.51368170088907e-06
893,19:49:27,32.70297,-117.234631,19:49:30.48,34.46296296296334,32.703309833,-117.232712333,0.00033293299999570536,0.0019186669999982087,678.02,426.8,25.024,8.8047,691.0,436.0,2.2417961533017215e-05,1.6410956054310494e-05,-1.2264214212463353e-05,-6.6763328165643556e-06,-3.1573005199147784e-05,-2.29482850489105e-05,5.484293044326276e-05,3.643096792135823e-05
900,19:49:27,32.70297,-117.234631,19:49:30.74,34.722222222222605,32.703315167,-117.232708333,0.000338266999996506,0.0019226669999881096,676.11,426.76,24.817,8.7633,689.0,436.0,1.6593098434871387e-05,1.2832378791902957e-05,-1.7951295131789082e-05,-1.106173904279176e-05,-6.221287956425005e-06,-5.051803045279638e-06,7.468851944478718e-05,5.197247992561195e-05
917,19:49:27,32.70297,-117.234631,19:49:31.48,35.468253968254395,32.703319,-117.232704333,0.0003420999999974583,0.0019266669999922215,671.49,426.66,24.314,8.6627,684.0,435.0,1.2895633054704352e-05,1.0464936680763511e-05,1.1142646821005412e-05,1.063700417958016e-05,-8.394074134766598e-08,-2.8952899385923053e-06,-4.891941494433701e-05,-4.258415993568288e-05
935,19:49:32,32.70297,-117.234631,19:49:32.26,36.24074074074121,32.703335167,-117.232692167,0.00035826699999574885,0.0019388329999969756,666.59,426.56,23.781,8.5562,678.0,435.0,3.438030625082253e-05,2.9728530588185066e-05,-2.018326600499877e-05,-1.7180400247070453e-05,-8.358353710862005e-05,-7.216537374314522e-05,0.000122549549447611,0.00011369134375383229
941,19:49:32,32.70297,-117.234631,19:49:32.48,36.46296296296344,32.703343667,-117.232684667,0.0003667669999956047,0.0019463329999922507,664.95,426.52,23.604,8.5207,677.0,435.0,2.6826923073490993e-05,2.3218219768782796e-05,-4.150825746206437e-05,-3.552843950983763e-05,-4.160609888588202e-05,-3.3900263251331335e-05,0.0002276932168591998,0.00020326657311860782
948,19:49:32,32.70297,-117.234631,19:49:32.74,36.722222222222705,32.703347167,-117.232681833,0.00037026699999387347,0.0019491669999922578,663.05,426.48,23.396,8.4793,675.0,435.0,1.3791549996661608e-05,1.2122142856948754e-05,-3.585390179744959e-05,-2.959745987052329e-05,2.9159688805933e-05,2.81972755779827e-05,0.00020137171865695978,0.0001754314771321395
968,19:49:32,32.70297,-117.234631,19:49:33.48,37.462962962963466,32.703358,-117.232670333,0.0003810999999984688,0.001960666999991645,657.6,426.36,22.805,8.3609,669.0,435.0,1.77630393658181e-05,1.8138191486749534e-05,1.301489365505995e-06,2.550024317067595e-06,2.6827556872242423e-05,2.2511383063178852e-05,-1.3776409071872565e-05,-1.4932632116698972e-05
995,19:49:32,32.70297,-117.234631,19:49:34.48,38.462962962963495,32.70338,-117.232648667,0.00040309999999976753,0.0019823329999866246,650.25,426.2,22.006,8.2012,661.0,434.0,1.358349999946957e-05,1.3166500004046632e-05,-3.3694523792090713e-06,-3.1370154163449853e-06,-1.2966939975079482e-06,-2.2177633028347156e-06,-1.366720645035523e-05,-1.2195353971988608e-05
1022,19:49:32,32.70297,-117.234631,19:49:35.48,39.46296296296352,32.703385167,-117.232644,0.0004082669999974087,0.001986999999999739,642.91,426.04,21.207,8.0414,654.0,434.0,1.1024134607399766e-05,1.1864160654059385e-05,-1.2918986295099751e-06,-1.8855022886019624e-06,-5.068560284688127e-07,-1.8793248807990587e-06,-8.771389101967496e-07,-9.402765080635525e-08
1043,19:49:32,32.70297,-117.234631,19:49:36.32,40.30808080808139,32.703398667,-117.232628833,0.0004217669999988516,0.0020021669999863434,638.02,426.0,20.611,7.8704,648.0,434.0,1.083758342071753e-05,9.854179955898386e-06,-3.5660996383483357e-06,-5.709873466884161e-06,-2.4387369556664967e-06,-2.2676670492827893e-06,-3.1183585407532406e-07,1.6743865896788045e-06
1050,19:49:32,32.70297,-117.234631,19:49:36.64,40.62626262626322,32.7034015,-117.232626667,0.00042459999999522324,0.0020043329999879234,636.53,426.0,20.417,7.8056,647.0,434.0,9.302162818703529e-06,7.63830624607268e-06,-4.311843485736937e-06,-6.1609597748248245e-06,-2.3014736048546214e-06,-1.4792803324385005e-06,4.6645221552527487e-07,2.3705243916304433e-06
1173,19:49:37,32.70297,-117.234631,19:49:41.32,45.308080808081534,32.7034725,-117.232533667,0.0004955999999936012,0.0020973329999947055,610.94,426.0,18.0,7.0,620.0,433.0,2.4507905689814596e-05,3.412696337457867e-05,-1.2173391823603789e-05,-1.732893849928303e-05,2.2971661544408413e-06,2.2298166640294942e-06,6.096433941205031e-06,9.261372266500442e-06
1180,19:49:37,32.70297,-117.234631,19:49:41.64,45.62626262626336,32.7034805,-117.2325225,0.0005035999999947194,0.002108499999991409,609.57,426.0,18.0,7.0,619.0,433.0,2.0301085167166147e-05,2.811614543799521e-05,-1.1356491092590975e-05,-1.651965204143356e-05,4.347530091648805e-06,5.359753629616082e-06,5.047362733522707e-06,8.281696476840672e-06
1201,19:49:42,32.70297,-117.234631,19:49:42.48,46.46296296296372,32.703486833,-117.232514333,0.0005099329999964652,0.0021166669999956866,605.94,425.82,18.179,7.0897,615.0,433.0,1.4902379246665228e-05,1.9511927859300403e-05,-3.8022526730205937e-06,-5.8387271420903285e-06,5.497760041438453e-06,8.867175954315512e-06,-3.3912682057271407e-07,7.612017101892054e-07
1228,19:49:42,32.70297,-117.234631,19:49:43.48,47.46296296296375,32.7035105,-117.232483167,0.0005335999999971364,0.002147832999995103,601.66,425.45,18.552,7.2759,611.0,433.0,1.426747825938082e-05,1.8985478262411454e-05,-2.524458475312825e-06,-1.6307533500580337e-06,3.11029135364705e-06,5.528023358066492e-06,2.531587349376612e-06,8.638069280359919e-07
1251,19:49:42,32.70297,-117.234631,19:49:44.33,48.31481481481563,32.703515833,-117.232475833,0.0005389329999943016,0.0021551669999979595,598.01,425.13,18.869,7.4345,607.0,433.0,1.0745853260291137e-05,1.679497824072073e-05,1.454803426068245e-06,4.03619963456688e-06,8.83634949853709e-06,9.313743098336932e-06,-3.3116997312124824e-07,-2.192655731247484e-06
1260,19:49:42,32.70297,-117.234631,19:49:44.67,48.64814814814897,32.70352,-117.232469167,0.0005430999999944675,0.002161832999988178,596.58,425.01,18.993,7.4966,606.0,433.0,1.1959772728700117e-05,1.9002246316531793e-05,4.943519613143156e-06,7.487898024681765e-06,7.805994596567634e-06,7.717193309374165e-06,-7.455742772230397e-06,-9.459800296004981e-06
1282,19:49:42,32.70297,-117.234631,19:49:45.48,49.46296296296381,32.703528667,-117.232455667,0.0005517669999974828,0.0021753329999967264,593.09,424.7,19.297,7.6483,603.0,432.0,1.858063407863381e-05,2.6828555809352544e-05,6.005545996791327e-06,8.521888866436974e-06,-6.962487926072808e-06,-9.292656519027666e-06,-1.0536764304053192e-05,-1.305378352314136e-05
1303,19:49:42,32.70297,-117.234631,19:49:46.32,50.30808080808168,32.703551333,-117.232424,0.0005744329999970432,0.0022069999999985157,589.76,424.41,19.586,7.7931,600.0,432.0,2.1797697147772285e-05,3.308114323529333e-05,-7.1240195743287385e-06,-8.589288423320067e-06,-9.215882525740474e-06,-1.34683361395719e-05,1.0220396037704567e-05,1.2127631136239758e-05
1310,19:49:42,32.70297,-117.234631,19:49:46.64,50.626262626263504,32.703557667,-117.232414,0.0005807669999953191,0.002216999999987479,588.65,424.32,19.683,7.8414,598.0,432.0,1.8221540578194764e-05,2.843295624985369e-05,-9.299262766212855e-06,-1.2062617062780109e-05,-4.420187162437801e-06,-7.564839199305294e-06,1.2791303627495491e-05,1.551779734759118e-05
1354,19:49:47,32.70297,-117.234631,19:49:48.33,52.31481481481574,32.703573333,-117.232392833,0.000596432999998342,0.0022381669999873566,581.05,423.82,19.821,8.0,591.0,432.0,1.9904250277918674e-05,3.087889014234072e-05,4.8892655154689525e-06,5.194885951436201e-06,-3.2602506189579385e-06,-8.568094990863277e-06,-7.050141251525986e-06,-9.640577467289325e-06
1363,19:49:47,32.70297,-117.234631,19:49:48.67,52.64814814814908,32.703580667,-117.232381333,0.0006037669999940931,0.0022496669999867436,579.36,423.74,19.744,8.0,589.0,432.0,2.1790156883302485e-05,3.285703812603831e-05,3.0350578279254474e-06,1.1025294633109533e-06,-6.11941780293739e-06,-1.2376899093236361e-05,-5.748221381565083e-06,-6.660381621107162e-06
1385,19:49:47,32.70297,-117.234631,19:49:49.48,53.46296296296392,32.703598,-117.232357833,0.0006210999999964884,0.002273166999998466,575.22,423.56,19.556,8.0,585.0,432.0,1.9039428684240427e-05,2.4131335334471172e-05,-3.0601412638039723e-06,-9.181188894012412e-06,-5.167879659272094e-06,-8.31104192841946e-06,1.651770493407274e-06,5.02547444698167e-06
1437,19:49:47,32.70297,-117.234631,19:49:51.5,55.489898989900006,32.703625333,-117.232332667,0.0006484329999949523,0.00229833299999882,565.44,423.11,19.111,8.0,575.0,431.0,1.442880906649207e-05,1.322427904002353e-05,-1.8745220696023712e-06,-4.295781315138074e-06,6.204517311028273e-07,2.0545684953296173e-06,2.1977849384747003e-06,3.883049872150621e-06
