Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,lat_int,lon_int
49,20:02:47,32.70297,-117.234631,20:02:51.45,0.4537037037037032,,,,,633.42,429.04,30.961,9.0,649.0,438.0,0.00039786919230358275,0.0017525384230721714
50,20:02:47,32.70297,-117.234631,20:02:51.46,0.46296296296296247,,,,,632.96,429.02,30.98,9.0,648.0,438.0,0.0003982794615342737,0.0017525256153797604
51,20:02:47,32.70297,-117.234631,20:02:51.47,0.4722222222222217,,,,,632.5,429.0,31.0,9.0,648.0,438.0,0.00039868973076496474,0.0017525128076873496
52,20:02:47,32.70297,-117.234631,20:02:51.48,0.48148148148148096,32.703376,-117.2328785,0.0003990999999956557,0.0017524999999949387,632.04,428.98,31.02,9.0,648.0,438.0,0.0003990999999956557,0.0017524999999949387
53,20:02:47,32.70297,-117.234631,20:02:51.49,0.4907407407407402,,,,,631.58,428.96,31.039,9.0,647.0,438.0,0.0003992602692264313,0.0017524935769181673
54,20:02:47,32.70297,-117.234631,20:02:51.5,0.49999999999999944,,,,,631.12,428.94,31.059,9.0,647.0,438.0,0.00039942053845720693,0.001752487153841396
55,20:02:47,32.70297,-117.234631,20:02:51.51,0.5092592592592587,,,,,630.66,428.92,31.078,9.0,646.0,438.0,0.00039958080768798254,0.0017524807307646246
56,20:02:47,32.70297,-117.234631,20:02:51.52,0.518518518518518,,,,,630.2,428.9,31.098,9.0,646.0,438.0,0.00039974107691875815,0.0017524743076878535
57,20:02:47,32.70297,-117.234631,20:02:51.53,0.5277777777777773,,,,,629.74,428.88,31.118,9.0,645.0,438.0,0.00039990134614953377,0.001752467884611082
58,20:02:47,32.70297,-117.234631,20:02:51.54,0.5370370370370366,,,,,629.27,428.86,31.137,9.0,645.0,438.0,0.0004000616153803094,0.0017524614615343108
59,20:02:47,32.70297,-117.234631,20:02:51.55,0.546296296296296,,,,,628.81,428.84,31.157,9.0,644.0,438.0,0.000400221884611085,0.0017524550384575394
60,20:02:47,32.70297,-117.234631,20:02:51.56,0.5555555555555552,,,,,628.35,428.82,31.176,9.0,644.0,438.0,0.0004003821538418606,0.0017524486153807682
61,20:02:47,32.70297,-117.234631,20:02:51.56,0.5648148148148145,,,,,627.89,428.8,31.196,9.0,643.0,438.0,0.0004005424230726362,0.0017524421923039968
62,20:02:47,32.70297,-117.234631,20:02:51.57,0.5740740740740738,,,,,627.43,428.78,31.216,9.0,643.0,438.0,0.0004007026923034118,0.0017524357692272256
63,20:02:47,32.70297,-117.234631,20:02:51.58,0.5833333333333331,,,,,626.97,428.76,31.235,9.0,643.0,438.0,0.00040086296153418743,0.0017524293461504542
64,20:02:47,32.70297,-117.234631,20:02:51.59,0.5925925925925924,,,,,626.51,428.75,31.255,9.0,642.0,438.0,0.00040102323076496305,0.001752422923073683
65,20:02:47,32.70297,-117.234631,20:02:51.6,0.6018518518518517,,,,,626.05,428.73,31.275,9.0,642.0,438.0,0.00040118349999573866,0.0017524164999969116
66,20:02:47,32.70297,-117.234631,20:02:51.61,0.611111111111111,,,,,625.59,428.71,31.294,9.0,641.0,438.0,0.00040134376922651427,0.0017524100769201402
67,20:02:47,32.70297,-117.234631,20:02:51.62,0.6203703703703703,,,,,625.13,428.69,31.314,9.0,641.0,438.0,0.0004015040384572899,0.001752403653843369
68,20:02:47,32.70297,-117.234631,20:02:51.63,0.6296296296296297,,,,,624.67,428.67,31.333,9.0,640.0,438.0,0.0004016643076880655,0.0017523972307665976
69,20:02:47,32.70297,-117.234631,20:02:51.64,0.638888888888889,,,,,624.21,428.65,31.353,9.0,640.0,438.0,0.0004018245769188411,0.0017523908076898264
70,20:02:47,32.70297,-117.234631,20:02:51.65,0.6481481481481483,,,,,623.75,428.63,31.373,9.0,639.0,438.0,0.0004019848461496167,0.001752384384613055
71,20:02:47,32.70297,-117.234631,20:02:51.66,0.6574074074074076,,,,,623.28,428.61,31.392,9.0,639.0,438.0,0.0004021451153803923,0.0017523779615362838
72,20:02:47,32.70297,-117.234631,20:02:51.67,0.6666666666666669,,,,,622.82,428.59,31.412,9.0,639.0,438.0,0.00040230538461116794,0.0017523715384595124
73,20:02:47,32.70297,-117.234631,20:02:51.68,0.6759259259259262,,,,,622.36,428.57,31.431,9.0,638.0,438.0,0.00040246565384194355,0.0017523651153827412
74,20:02:47,32.70297,-117.234631,20:02:51.69,0.6851851851851855,,,,,621.9,428.55,31.451,9.0,638.0,438.0,0.00040262592307271916,0.0017523586923059698
75,20:02:47,32.70297,-117.234631,20:02:51.69,0.6944444444444448,,,,,621.44,428.53,31.471,9.0,637.0,438.0,0.00040278619230349477,0.0017523522692291986
76,20:02:47,32.70297,-117.234631,20:02:51.7,0.703703703703704,,,,,620.98,428.51,31.49,9.0,637.0,438.0,0.0004029464615342704,0.0017523458461524272
77,20:02:47,32.70297,-117.234631,20:02:51.71,0.7129629629629634,,,,,620.52,428.49,31.51,9.0,636.0,437.0,0.000403106730765046,0.001752339423075656
78,20:02:47,32.70297,-117.234631,20:02:51.72,0.7222222222222227,32.703380167,-117.232878667,0.0004032669999958216,0.0017523329999988846,620.06,428.47,31.529,9.0,636.0,437.0,0.0004032669999958216,0.0017523329999988846
79,20:02:47,32.70297,-117.234631,20:02:51.73,0.731481481481482,,,,,619.6,428.45,31.549,9.0,635.0,437.0,0.00040352001204406045,0.0017523249759024344
80,20:02:47,32.70297,-117.234631,20:02:51.74,0.7407407407407413,,,,,619.14,428.43,31.569,9.0,635.0,437.0,0.0004037730240922993,0.0017523169518059841
81,20:02:47,32.70297,-117.234631,20:02:51.75,0.7500000000000006,,,,,618.68,428.41,31.588,9.0,634.0,437.0,0.00040402603614053814,0.001752308927709534
82,20:02:47,32.70297,-117.234631,20:02:51.76,0.7592592592592599,,,,,618.22,428.39,31.608,9.0,634.0,437.0,0.000404279048188777,0.0017523009036130837
83,20:02:47,32.70297,-117.234631,20:02:51.77,0.7685185185185192,,,,,617.75,428.37,31.627,9.0,634.0,437.0,0.00040453206023701577,0.0017522928795166335
84,20:02:47,32.70297,-117.234631,20:02:51.78,0.7777777777777785,,,,,617.29,428.35,31.647,9.0,633.0,437.0,0.0004047850722852546,0.0017522848554201833
85,20:02:47,32.70297,-117.234631,20:02:51.79,0.7870370370370378,,,,,616.83,428.33,31.667,9.0,633.0,437.0,0.00040503808433349346,0.0017522768313237333
86,20:02:47,32.70297,-117.234631,20:02:51.8,0.7962962962962971,,,,,616.37,428.31,31.686,9.0,632.0,437.0,0.0004052910963817323,0.001752268807227283
87,20:02:47,32.70297,-117.234631,20:02:51.81,0.8055555555555564,,,,,615.91,428.29,31.706,9.0,632.0,437.0,0.00040554410842997114,0.0017522607831308328
88,20:02:47,32.70297,-117.234631,20:02:51.81,0.8148148148148157,,,,,615.45,428.27,31.725,9.0,631.0,437.0,0.00040579712047821,0.0017522527590343826
89,20:02:47,32.70297,-117.234631,20:02:51.82,0.824074074074075,,,,,614.99,428.25,31.745,9.0,631.0,437.0,0.00040605013252644883,0.0017522447349379324
90,20:02:47,32.70297,-117.234631,20:02:51.83,0.8333333333333343,,,,,614.53,428.24,31.765,9.0,630.0,437.0,0.0004063031445746877,0.0017522367108414821
91,20:02:47,32.70297,-117.234631,20:02:51.84,0.8425925925925936,,,,,614.07,428.22,31.784,9.0,630.0,437.0,0.0004065561566229265,0.001752228686745032
92,20:02:47,32.70297,-117.234631,20:02:51.85,0.8518518518518529,,,,,613.61,428.2,31.804,9.0,630.0,437.0,0.00040680916867116536,0.0017522206626485817
93,20:02:47,32.70297,-117.234631,20:02:51.86,0.8611111111111122,,,,,613.15,428.18,31.824,9.0,629.0,437.0,0.00040706218071940415,0.0017522126385521315
94,20:02:47,32.70297,-117.234631,20:02:51.87,0.8703703703703715,,,,,612.69,428.16,31.843,9.0,629.0,437.0,0.000407315192767643,0.0017522046144556813
95,20:02:47,32.70297,-117.234631,20:02:51.88,0.8796296296296308,,,,,612.23,428.14,31.863,9.0,628.0,437.0,0.00040756820481588184,0.001752196590359231
96,20:02:47,32.70297,-117.234631,20:02:51.89,0.8888888888888901,,,,,611.76,428.12,31.882,9.0,628.0,437.0,0.0004078212168641207,0.0017521885662627808
97,20:02:47,32.70297,-117.234631,20:02:51.9,0.8981481481481494,,,,,611.3,428.1,31.902,9.0,627.0,437.0,0.0004080742289123595,0.0017521805421663306
98,20:02:47,32.70297,-117.234631,20:02:51.91,0.9074074074074087,,,,,610.84,428.08,31.922,9.0,627.0,437.0,0.00040832724096059837,0.0017521725180698804
99,20:02:47,32.70297,-117.234631,20:02:51.92,0.916666666666668,,,,,610.38,428.06,31.941,9.0,626.0,437.0,0.0004085802530088372,0.0017521644939734304
100,20:02:47,32.70297,-117.234631,20:02:51.93,0.9259259259259273,,,,,609.92,428.04,31.961,9.0,626.0,437.0,0.00040883326505707605,0.0017521564698769801
101,20:02:47,32.70297,-117.234631,20:02:51.94,0.9351851851851866,,,,,609.46,428.02,31.98,9.0,625.0,437.0,0.0004090862771053149,0.00175214844578053
102,20:02:47,32.70297,-117.234631,20:02:51.94,0.9444444444444459,,,,,609.0,428.0,32.0,9.0,625.0,437.0,0.00040933928915355374,0.0017521404216840797
103,20:02:47,32.70297,-117.234631,20:02:51.95,0.9537037037037052,,,,,608.56,428.0,32.0,9.0,625.0,437.0,0.00040959230120179253,0.0017521323975876295
104,20:02:47,32.70297,-117.234631,20:02:51.96,0.9629629629629645,,,,,608.11,428.0,32.0,9.0,624.0,437.0,0.0004098453132500314,0.0017521243734911793
105,20:02:47,32.70297,-117.234631,20:02:51.97,0.9722222222222238,,,,,607.67,428.0,32.0,9.0,624.0,437.0,0.0004100983252982702,0.001752116349394729
106,20:02:47,32.70297,-117.234631,20:02:51.98,0.9814814814814831,,,,,607.22,428.0,32.0,9.0,623.0,437.0,0.00041035133734650906,0.0017521083252982788
107,20:02:47,32.70297,-117.234631,20:02:51.99,0.9907407407407424,,,,,606.78,428.0,32.0,9.0,623.0,437.0,0.0004106043493947479,0.0017521003012018286
108,20:02:52,32.70297,-117.234631,20:02:52.0,1.0292022792022808,,,,,606.33,428.0,32.0,9.0,622.0,437.0,0.0004116553225182015,0.001752066970339651
109,20:02:52,32.70297,-117.234631,20:02:52.04,1.0676638176638193,,,,,605.89,428.0,32.0,9.0,622.0,437.0,0.0004127062956416552,0.001752033639477473
110,20:02:52,32.70297,-117.234631,20:02:52.08,1.106125356125358,,,,,605.44,428.0,32.0,9.0,621.0,437.0,0.0004137572687651088,0.0017520003086152953
111,20:02:52,32.70297,-117.234631,20:02:52.12,1.1445868945868964,,,,,605.0,428.0,32.0,9.0,621.0,437.0,0.0004148082418885624,0.0017519669777531176
112,20:02:52,32.70297,-117.234631,20:02:52.15,1.183048433048435,,,,,604.56,428.0,32.0,9.0,621.0,437.0,0.0004158592150120161,0.0017519336468909397
113,20:02:52,32.70297,-117.234631,20:02:52.19,1.2215099715099735,,,,,604.11,428.0,32.0,9.0,620.0,437.0,0.0004169101881354697,0.001751900316028762
114,20:02:52,32.70297,-117.234631,20:02:52.23,1.259971509971512,,,,,603.67,428.0,32.0,9.0,620.0,437.0,0.0004179611612589233,0.001751866985166584
115,20:02:52,32.70297,-117.234631,20:02:52.27,1.2984330484330506,,,,,603.22,428.0,32.0,9.0,619.0,437.0,0.00041901213438237694,0.0017518336543044064
116,20:02:52,32.70297,-117.234631,20:02:52.31,1.3368945868945892,,,,,602.78,428.0,32.0,9.0,619.0,437.0,0.0004200631075058306,0.0017518003234422287
117,20:02:52,32.70297,-117.234631,20:02:52.35,1.3753561253561277,,,,,602.33,428.0,32.0,9.0,618.0,437.0,0.0004211140806292842,0.0017517669925800508
118,20:02:52,32.70297,-117.234631,20:02:52.38,1.4138176638176663,,,,,601.89,428.0,32.0,9.0,618.0,437.0,0.00042216505375273784,0.001751733661717873
119,20:02:52,32.70297,-117.234631,20:02:52.42,1.4522792022792048,,,,,601.44,428.0,32.0,9.0,617.0,437.0,0.0004232160268761915,0.0017517003308556952
120,20:02:52,32.70297,-117.234631,20:02:52.46,1.4907407407407434,32.703401167,-117.232879333,0.0004242669999996451,0.0017516669999935175,601.0,428.0,32.0,9.0,617.0,437.0,0.0004242669999996451,0.0017516669999935175
121,20:02:52,32.70297,-117.234631,20:02:52.5,1.529202279202282,,,,,600.56,428.0,32.0,9.0,617.0,437.0,0.0004245397272723298,0.0017516366818119361
122,20:02:52,32.70297,-117.234631,20:02:52.54,1.5676638176638205,,,,,600.11,428.0,32.0,9.0,616.0,437.0,0.0004248124545450144,0.0017516063636303545
123,20:02:52,32.70297,-117.234631,20:02:52.58,1.606125356125359,,,,,599.67,428.0,32.0,9.0,616.0,437.0,0.0004250851818176991,0.0017515760454487731
124,20:02:52,32.70297,-117.234631,20:02:52.62,1.6445868945868976,,,,,599.22,428.0,32.0,9.0,615.0,437.0,0.0004253579090903837,0.0017515457272671917
125,20:02:52,32.70297,-117.234631,20:02:52.65,1.683048433048436,,,,,598.78,428.0,32.0,9.0,615.0,437.0,0.0004256306363630684,0.0017515154090856104
126,20:02:52,32.70297,-117.234631,20:02:52.69,1.7215099715099746,,,,,598.33,428.0,32.0,9.0,614.0,437.0,0.000425903363635753,0.0017514850909040288
127,20:02:52,32.70297,-117.234631,20:02:52.73,1.7599715099715132,,,,,597.89,428.0,32.0,9.0,614.0,437.0,0.0004261760909084377,0.0017514547727224474
128,20:02:52,32.70297,-117.234631,20:02:52.77,1.7984330484330517,,,,,597.44,428.0,32.0,9.0,613.0,437.0,0.0004264488181811223,0.001751424454540866
129,20:02:52,32.70297,-117.234631,20:02:52.81,1.8368945868945903,,,,,597.0,428.0,32.0,9.0,613.0,437.0,0.000426721545453807,0.0017513941363592846
130,20:02:52,32.70297,-117.234631,20:02:52.85,1.8753561253561288,,,,,596.56,428.0,32.0,9.0,613.0,437.0,0.00042699427272649166,0.001751363818177703
131,20:02:52,32.70297,-117.234631,20:02:52.88,1.9138176638176674,,,,,596.11,428.0,32.0,9.0,612.0,437.0,0.0004272669999991763,0.0017513334999961216
132,20:02:52,32.70297,-117.234631,20:02:52.92,1.952279202279206,,,,,595.67,428.0,32.0,9.0,612.0,437.0,0.00042753972727186095,0.0017513031818145403
133,20:02:52,32.70297,-117.234631,20:02:52.96,1.9907407407407445,,,,,595.22,428.0,32.0,9.0,611.0,437.0,0.0004278124545445456,0.0017512728636329587
134,20:02:52,32.70297,-117.234631,20:02:53.0,2.029202279202283,,,,,594.78,428.0,32.0,9.0,611.0,437.0,0.00042808518181723025,0.0017512425454513773
135,20:02:52,32.70297,-117.234631,20:02:53.04,2.067663817663821,,,,,594.33,428.0,32.0,9.0,610.0,437.0,0.00042835790908991487,0.001751212227269796
136,20:02:52,32.70297,-117.234631,20:02:53.08,2.1061253561253594,,,,,593.89,428.0,32.0,9.0,610.0,437.0,0.00042863063636259955,0.0017511819090882145
137,20:02:52,32.70297,-117.234631,20:02:53.12,2.1445868945868978,,,,,593.44,428.0,32.0,9.0,609.0,437.0,0.00042890336363528417,0.001751151590906633
138,20:02:52,32.70297,-117.234631,20:02:53.15,2.183048433048436,,,,,593.0,428.0,32.0,9.0,609.0,437.0,0.00042917609090796884,0.0017511212727250515
139,20:02:52,32.70297,-117.234631,20:02:53.19,2.2215099715099744,,,,,592.56,428.0,32.0,9.0,609.0,437.0,0.00042944881818065346,0.0017510909545434702
140,20:02:52,32.70297,-117.234631,20:02:53.23,2.2599715099715127,,,,,592.11,428.0,32.0,9.0,608.0,437.0,0.00042972154545333814,0.0017510606363618888
141,20:02:52,32.70297,-117.234631,20:02:53.27,2.298433048433051,,,,,591.67,428.0,32.0,9.0,608.0,437.0,0.00042999427272602276,0.0017510303181803072
142,20:02:52,32.70297,-117.234631,20:02:53.31,2.3368945868945894,32.703407167,-117.23288,0.00043026699999870743,0.0017509999999987258,591.22,428.0,32.0,9.0,607.0,437.0,0.00043026699999870743,0.0017509999999987258
143,20:02:52,32.70297,-117.234631,20:02:53.35,2.3753561253561277,,,,,590.78,428.0,32.0,9.0,607.0,437.0,0.0004317461249980781,0.001750833374998706
144,20:02:52,32.70297,-117.234631,20:02:53.38,2.413817663817666,,,,,590.33,428.0,32.0,9.0,606.0,437.0,0.0004332252499974487,0.001750666749998686
145,20:02:52,32.70297,-117.234631,20:02:53.42,2.4522792022792044,,,,,589.89,428.0,32.0,9.0,606.0,437.0,0.00043470437499681935,0.0017505001249986663
146,20:02:52,32.70297,-117.234631,20:02:53.46,2.4907407407407427,,,,,589.44,428.0,32.0,9.0,605.0,437.0,0.00043618349999619,0.0017503334999986464
147,20:02:52,32.70297,-117.234631,20:02:53.5,2.529202279202281,,,,,589.0,428.0,32.0,9.0,605.0,437.0,0.00043766262499556063,0.0017501668749986266
148,20:02:52,32.70297,-117.234631,20:02:53.54,2.5676638176638193,,,,,588.56,428.0,32.0,9.0,605.0,437.0,0.0004391417499949313,0.0017500002499986067
149,20:02:52,32.70297,-117.234631,20:02:53.58,2.6061253561253577,,,,,588.11,428.0,32.0,9.0,604.0,437.0,0.0004406208749943019,0.0017498336249985869
150,20:02:52,32.70297,-117.234631,20:02:53.62,2.644586894586896,32.703419,-117.232881333,0.00044209999999367255,0.001749666999998567,587.67,428.0,32.0,9.0,604.0,437.0,0.00044209999999367255,0.001749666999998567
151,20:02:52,32.70297,-117.234631,20:02:53.65,2.6830484330484343,,,,,587.22,428.0,32.0,9.0,603.0,437.0,0.00044255372221613243,0.001749666999998567
152,20:02:52,32.70297,-117.234631,20:02:53.69,2.7215099715099726,,,,,586.78,428.0,32.0,9.0,603.0,437.0,0.0004430074444385923,0.001749666999998567
153,20:02:52,32.70297,-117.234631,20:02:53.73,2.759971509971511,,,,,586.33,428.0,32.0,9.0,602.0,437.0,0.0004434611666610522,0.001749666999998567
154,20:02:52,32.70297,-117.234631,20:02:53.77,2.7984330484330493,,,,,585.89,428.0,32.0,9.0,602.0,437.0,0.00044391488888351205,0.001749666999998567
155,20:02:52,32.70297,-117.234631,20:02:53.81,2.8368945868945876,,,,,585.44,428.0,32.0,9.0,601.0,437.0,0.0004443686111059719,0.001749666999998567
156,20:02:52,32.70297,-117.234631,20:02:53.85,2.875356125356126,,,,,585.0,428.0,32.0,9.0,601.0,437.0,0.0004448223333284318,0.001749666999998567
157,20:02:52,32.70297,-117.234631,20:02:53.88,2.9138176638176643,,,,,584.56,428.0,32.0,9.0,601.0,437.0,0.00044527605555089167,0.001749666999998567
158,20:02:52,32.70297,-117.234631,20:02:53.92,2.9522792022792026,,,,,584.11,428.0,32.0,9.0,600.0,437.0,0.00044572977777335154,0.001749666999998567
159,20:02:52,32.70297,-117.234631,20:02:53.96,2.990740740740741,,,,,583.67,428.0,32.0,9.0,600.0,437.0,0.0004461834999958114,0.001749666999998567
160,20:02:52,32.70297,-117.234631,20:02:54.0,3.0292022792022792,,,,,583.22,428.0,32.0,9.0,599.0,437.0,0.0004466372222182713,0.001749666999998567
161,20:02:52,32.70297,-117.234631,20:02:54.04,3.0676638176638176,,,,,582.78,428.0,32.0,9.0,599.0,437.0,0.00044709094444073116,0.001749666999998567
162,20:02:52,32.70297,-117.234631,20:02:54.08,3.106125356125356,,,,,582.33,428.0,32.0,9.0,598.0,437.0,0.00044754466666319104,0.001749666999998567
