timestamp,lat,lon
19:33:54.32,0.00010033299999889778,0.0010594999999966603
19:33:54.64,9.566699999652428e-05,0.0010594999999966603
19:33:56.32,5.250000000245336e-05,0.0010836669999889637
19:33:56.64,4.6499999996285624e-05,0.0010869999999982838
19:33:57.48,1.9000000001767603e-05,0.0011008329999953048
19:34:02.48,-8.733300000329791e-05,0.0011759999999867432
19:34:04.48,-0.0001328330000021083,0.001209499999987429
19:34:05.24,-0.0001526670000018271,0.0012223329999869748
19:34:05.48,-0.0001598329999978887,0.001225832999992349
19:34:05.72,-0.00016566699999742696,0.0012278329999872994
19:34:06.2,-0.00017266700000106994,0.0012296669999898313
19:34:06.4,-0.00017716700000391938,0.0012306669999873066
19:34:06.6,-0.00018200000000234695,0.001231167000000255
19:34:06.8,-0.00018649999999809097,0.001231167000000255
19:34:07.32,-0.00019916699999811271,0.0012298329999964608
19:34:07.64,-0.00021366699999703087,0.0012256669999999303
19:34:08.24,-0.00022450000000162618,0.0012206669999983433
19:34:08.48,-0.00022883300000131612,0.0012183329999970738
19:34:08.72,-0.00023600000000101318,0.0012133329999954867
19:34:09.32,-0.00024650000000292493,0.0012046669999961068
19:34:09.64,-0.00025300000000072487,0.0011996669999945198
19:34:10.24,-0.0002576669999996284,0.001194166999994195
19:34:10.48,-0.00026050000000310547,0.0011904999999927668
19:34:10.72,-0.0002631669999999531,0.0011863329999926009
19:34:11.32,-0.00027183299999933297,0.0011744999999905303
19:34:11.64,-0.00027949999999776765,0.0011561669999906599
19:34:12.48,-0.00028350000000187947,0.0011418329999912658
19:34:13.48,-0.0002873330000028318,0.0011089999999995825
19:34:14.48,-0.0002840000000006171,0.0010784999999913225
19:34:15.32,-0.0002844999999993547,0.0010634999999865613
19:34:15.64,-0.00028149999999982356,0.0010474999999985357
19:34:17.48,-0.0002791670000021895,0.0010089999999962629
19:34:19.48,-0.00027733299999965766,0.0009368329999972502
19:34:20.24,-0.0002743330000001265,0.0009111669999981586
19:34:20.48,-0.0002731670000031272,0.0009051669999990963
19:34:20.72,-0.0002711670000010713,0.0008906669999930727
19:34:21.2,-0.0002691669999990154,0.0008789999999976317
19:34:21.4,-0.00026733300000358895,0.0008701669999879869
19:34:21.6,-0.00026583300000027066,0.0008641669999889245
19:34:21.8,-0.00026249999999805596,0.0008636669999901869
19:34:22.32,-0.00025866699999710363,0.0008489999999881093
19:34:22.64,-0.00025716700000089077,0.0008431669999993119
19:34:23.32,-0.0002520000000032496,0.000824832999995806
19:34:23.64,-0.0002481670000022973,0.000806832999998619
19:34:24.24,-0.00024350000000339378,0.0007939999999990732
19:34:24.48,-0.00024133299999817837,0.0007858329999947955
19:34:24.72,-0.00023883299999738483,0.0007776669999941532
19:34:25.48,-0.00023500000000353793,0.0007636669999868673
19:34:31.24,-0.00019350000000173395,0.0005906669999973246
19:34:31.48,-0.00019199999999841566,0.0005853329999894186
19:34:31.72,-0.0001911669999969945,0.0005803329999878315
19:34:32.32,-0.00018583300000329928,0.0005653329999972811
19:34:32.64,-0.0001788329999996563,0.0005594999999942729
19:34:33.24,-0.00017650000000202226,0.0005554999999901611
19:34:33.48,-0.00017300000000375348,0.000550499999988574
19:34:33.72,-0.00016899999999964166,0.0005461669999959895
19:34:34.32,-0.0001620000000031041,0.0005383329999943953
19:34:34.64,-0.0001526670000018271,0.0005329999999901247
19:34:35.32,-0.0001471670000015024,0.0005319999999926495
19:34:35.64,-0.0001430000000013365,0.0005318329999965954
19:34:36.2,-0.00013950000000306773,0.0005324999999913871
19:34:36.4,-0.0001354999999989559,0.0005336669999991273
19:34:36.6,-0.00013166699999800358,0.0005353329999877587
19:34:36.8,-0.00012749999999783768,0.0005371669999902906
19:34:37.24,-0.0001239999999995689,0.0005396669999981896
19:34:37.48,-0.00011966699999987895,0.0005436669999880905
19:34:37.72,-0.00011533300000365898,0.0005473330000000942
19:34:39.48,-0.00010033299999889778,0.00056449999999586
19:34:40.24,-8.466700000298033e-05,0.0005871669999919504
19:34:40.48,-8.116699999760613e-05,0.000592499999996221
19:34:40.72,-7.983300000091731e-05,0.000596666999996387
19:34:41.32,-7.733300000012377e-05,0.0006003329999941798
19:34:41.64,-7.250000000169621e-05,0.000607832999989455
19:34:42.32,-6.100000000230921e-05,0.0006279999999918573
19:34:42.64,-5.600000000072214e-05,0.0006344999999896572
19:34:43.48,-5.2666999998507436e-05,0.0006408329999914031
19:34:44.32,-4.3333000000700395e-05,0.0006624999999900183
19:34:44.64,-3.9333000003693996e-05,0.0006736669999867217
19:34:45.48,-3.199999999736747e-05,0.0006948329999971747
19:34:47.48,-1.749999999844931e-05,0.000750999999993951
19:34:48.32,-1.5167000000815278e-05,0.0007569999999930133
19:34:48.64,-1.2667000000021744e-05,0.0007621669999906544
19:34:49.32,-9.499999997331088e-06,0.0007671669999922415
19:34:49.64,2.0000000020559128e-06,0.0007786669999916285
19:34:50.32,8.999999998593466e-06,0.0007809999999892625
19:34:50.64,1.2832999999545791e-05,0.0007818329999906837
19:34:51.2,2.0667000001139968e-05,0.0007843329999985826
19:34:51.4,2.6499999997042778e-05,0.0007841669999919532
19:34:51.6,2.9666999999733434e-05,0.0007834999999971615
19:34:51.8,3.683300000290046e-05,0.0007834999999971615
19:34:52.24,4.349999999675447e-05,0.0007818329999906837
19:34:52.48,4.8833000001025084e-05,0.0007801669999878413
19:34:52.72,5.683300000214331e-05,0.0007778329999865718
19:34:53.48,7.31669999964879e-05,0.0007668330000001333
19:34:54.32,8.366699999839966e-05,0.0007599999999996498
19:34:54.64,8.883299999951078e-05,0.0007538329999903226
19:34:55.48,9.533299999731071e-05,0.0007488329999887355
19:34:57.32,0.0001301670000017907,0.0007156669999943688
19:34:57.64,0.0001396669999991218,0.000707332999994037
19:34:58.24,0.00014350000000007412,0.0007039999999989277
19:34:58.48,0.00014866699999771527,0.0006989999999973406
19:34:58.72,0.00015216699999598404,0.0006956669999880205
19:35:02.24,0.00021716700000240508,0.0006274999999931197
19:35:02.48,0.0002216669999981491,0.0006218329999967409
19:35:02.72,0.00022666699999973616,0.0006158329999976786
19:35:03.32,0.00022949999999610782,0.0006084999999984575
19:35:03.64,0.0002404999999967572,0.0005956669999989117
19:35:04.32,0.0002484999999978754,0.0005858329999881562
19:35:04.64,0.00025783299999915243,0.0005729999999886104
19:35:05.48,0.00026116699999789716,0.000569499999997447
19:35:07.48,0.00029983299999969404,0.0005201669999905789
19:35:08.48,0.00031566700000240644,0.0005011669999959167
19:35:09.2,0.0003255000000024211,0.0004904999999979509
19:35:09.4,0.00032900000000068985,0.0004889999999875272
19:35:09.6,0.0003359999999972274,0.0004864999999938391
19:35:09.8,0.00034233299999897326,0.00048383299998988605
19:35:10.32,0.0003511669999980427,0.00048433299998862367
19:35:10.64,0.00035483300000294093,0.0004874999999913143
19:35:11.24,0.0003586670000004233,0.0004893329999902107
19:35:11.48,0.000362000000002638,0.0004916669999914802
19:35:11.72,0.0003651669999982232,0.0004943329999917978
19:35:12.2,0.0003706669999985479,0.0005024999999960755
19:35:12.4,0.000373500000002025,0.0005061669999975038
19:35:12.6,0.0003760000000028185,0.0005101669999874048
19:35:12.8,0.0003790000000023497,0.0005176669999968908
19:35:13.32,0.00038099999999730016,0.0005226669999984779
19:35:13.64,0.00038266699999667253,0.0005276670000000649
19:35:14.32,0.00038833299999652127,0.0005428329999972448
19:35:14.64,0.0003896670000003155,0.0005508329999912576
19:35:15.48,0.000396500000000799,0.0005834999999905222
19:35:16.48,0.00039533300000016425,0.0006063329999932421
19:35:18.24,0.0003963329999976395,0.0006479999999982056
19:35:18.48,0.0003954999999962183,0.0006611669999898595
19:35:18.72,0.000396500000000799,0.000665666999992709
19:35:19.48,0.0003971670000026961,0.0006944999999944912
19:35:20.48,0.00039666699999685306,0.0006998329999987618
19:35:24.48,0.0003903329999985772,0.00080866699998694
19:35:25.24,0.0003888330000023643,0.0008369999999899846
19:35:25.48,0.0003889999999984184,0.0008423329999942553
19:35:25.72,0.00038800000000094315,0.0008558329999885927
19:35:26.32,0.0003881669999969972,0.0008638329999968164
19:35:26.64,0.0003888330000023643,0.0008796669999924234
19:35:27.32,0.000389499999997156,0.0008926669999880232
19:35:27.64,0.0003910000000004743,0.0009059999999863066
19:35:28.48,0.00039350000000126784,0.0009321669999877713
19:35:30.32,0.000398666999998909,0.0009766669999891064
19:35:30.64,0.0004004999999978054,0.0009850000000000136
19:35:31.32,0.00040083300000048894,0.0009901669999976548
19:35:31.64,0.0004020000000011237,0.0010004999999893016
19:35:32.32,0.00040483299999749534,0.0010184999999864885
19:35:32.64,0.0004063330000008136,0.0010338329999939333
19:35:33.48,0.00040816699999624007,0.0010463329999907955
19:35:34.32,0.00041099999999971715,0.0010659999999944603
19:35:34.64,0.00041149999999845477,0.0010734999999897354
19:35:35.48,0.00041166700000161427,0.001110999999994533
19:35:36.32,0.0004121670000003519,0.0011188329999924918
19:35:36.64,0.00041300000000177306,0.00112899999999172
19:35:37.32,0.00041249999999593,0.0011499999999955435
19:35:37.64,0.00041283299999861356,0.001155332999999814
19:35:38.32,0.0004118330000011383,0.001166832999999201
19:35:38.64,0.00041149999999845477,0.0011828329999872267
19:35:39.48,0.0004126669999990895,0.001198166999998307
19:35:43.32,0.00040883300000160716,0.0012986669999861533
19:35:43.64,0.00040833300000286954,0.0013094999999907486
19:35:47.48,0.00040366700000049605,0.0014246669999948836
19:35:48.48,0.00040483299999749534,0.0014553329999955622
19:35:49.24,0.0004045000000019172,0.0014606669999892574
19:35:49.48,0.00040333300000128247,0.0014713329999977987
19:35:49.72,0.00040133299999922656,0.001483832999994661
19:35:50.24,0.00040083300000048894,0.0014891669999883561
19:35:50.48,0.0004004999999978054,0.0014941669999899432
19:35:50.72,0.0003998330000030137,0.0015021669999981668
19:35:51.32,0.00039816700000017136,0.001516832999996609
19:35:51.64,0.000396500000000799,0.0015293329999934713
19:35:52.24,0.00039183300000189547,0.0015426669999953901
19:35:52.48,0.0003876669999982596,0.0015516669999868782
19:35:52.72,0.00038266699999667253,0.0015601669999938395
19:35:53.32,0.00037849999999650663,0.00156549999999811
19:35:53.64,0.0003719999999987067,0.00157199999999591
19:35:54.32,0.00036133300000074087,0.0015791669999885016
19:35:54.64,0.00035383299999836026,0.0015839999999940346
19:35:55.24,0.00034316699999692446,0.0015869999999864604
19:35:55.48,0.00033866700000118044,0.0015883329999866191
19:35:55.72,0.0003328330000016422,0.0015894999999943593
19:35:56.16,0.0003264999999998963,0.0015866669999979877
19:35:56.32,0.00032283299999846804,0.0015863329999916687
19:35:56.48,0.00031599999999798456,0.0015863329999916687
19:35:56.64,0.00031183299999781866,0.0015856669999863016
19:35:56.8,0.00030733300000207464,0.0015843329999967182
19:35:58.24,0.00028350000000187947,0.0015708329999881698
19:35:58.48,0.0002783329999971329,0.0015658329999865828
19:35:58.72,0.0002648330000027954,0.0015543329999871958
19:35:59.48,0.00024899999999661304,0.0015379999999964866
19:36:00.24,0.00023749999999722604,0.0015243329999918842
19:36:00.48,0.000230332999997529,0.001516166999991242
19:36:00.72,0.00022733299999799783,0.0015098330000000715
19:36:01.24,0.00022316700000146739,0.0015056669999893302
19:36:01.48,0.00021366699999703087,0.0014946669999886808
19:36:01.72,0.00020766699999796856,0.0014874999999960892
19:36:02.24,0.00019933299999763676,0.0014791669999993928
19:36:02.48,0.0001944999999992092,0.0014754999999979646
19:36:02.72,0.00018966700000078163,0.0014714999999938527
19:36:03.32,0.0001808330000017122,0.0014626669999984188
19:36:03.64,0.00016500000000263526,0.001445332999992388
19:36:04.48,0.00015166699999724642,0.0014319999999941047
19:36:06.32,0.00011683299999987184,0.0013879999999915071
19:36:06.64,0.00010416699999638013,0.0013698329999982661
19:36:08.32,8.233300000171084e-05,0.0013429999999914344
19:36:08.64,7.916700000265564e-05,0.0013379999999898473
19:36:09.24,6.63329999994744e-05,0.0013193329999978687
19:36:09.48,5.999999999772854e-05,0.001308832999995957
19:36:09.72,5.7499999996935e-05,0.0013038329999943699
19:36:10.32,5.3332999996769104e-05,0.0012891669999959277
19:36:10.64,4.8833000001025084e-05,0.0012723329999886346
19:36:11.24,4.866700000150104e-05,0.0012584999999916135
19:36:11.48,4.8167000002763416e-05,0.0012478329999936477
19:36:11.72,5.050000000039745e-05,0.0012448329999870111
19:36:12.32,5.283299999803148e-05,0.0012221669999945561
19:36:12.64,5.4333000001349774e-05,0.0012188329999958114
19:36:13.32,5.516699999930097e-05,0.0012138329999942243
19:36:13.64,5.800000000277805e-05,0.0012011669999907326
19:36:14.2,6.2333000002468e-05,0.0011893329999992375
19:36:14.4,6.416699999789444e-05,0.0011844999999937045
19:36:14.6,6.599999999679085e-05,0.0011794999999921174
19:36:14.8,6.8999999996322e-05,0.0011721669999928963
19:36:15.48,7.283299999727433e-05,0.0011616669999909846
19:36:18.48,0.00010316699999890488,0.0010858329999905436
19:36:19.48,0.00011949999999671945,0.0010589999999979227
19:36:20.32,0.00013849999999848706,0.0010308329999872967
19:36:20.64,0.00014133300000196414,0.0010233329999920215
19:36:21.48,0.00014583299999770816,0.0010174999999890133
19:36:22.24,0.0001584999999977299,0.0010013329999907228
19:36:22.48,0.00016166700000042056,0.0009974999999968759
19:36:22.72,0.00016766699999948287,0.0009896669999989172
19:36:23.48,0.00017199999999917281,0.00098349999998959
19:36:24.48,0.00018816699999746334,0.0009548329999944372
